biz_name,AName,NED,RA_match_deg,DE_match_deg,nearest_sparc_name,nearest_sep_deg
PGC91558,PGC091558,NED,252.712982,39.367935,NGC6195,2.792966293480768
PGC59110,PGC059110,NED,252.723984,47.217972,UGC10310,5.883843476265733
PGC2066645,PGC2066645,NED,252.858078,35.575298,NGC6195,4.547629997299232
UGC10585,UGC10585,NED,252.872833,19.416769,F583-1,12.747887712234617
PGC91559,PGC091559,NED,252.939362,20.076208,F583-1,12.73580750048436
PGC1599412,PGC1599412,NED,252.978775,19.623642,F583-1,12.820041350507715
PGC2401219,PGC2401219,NED,253.058136,51.845402,UGC10310,7.550785601233859
PGC1692351,PGC1692351,NED,253.092621,23.715992,F583-1,13.06551269746748
PGC1906223,PGC1906223,NED,253.123123,30.499897,NGC6195,9.132891965326126
SDSSJ165237.46+425633.6,SDSSJ165237.46+425633.6,NED,253.156097,42.942661,NGC6195,4.952028842343315
NED,,NED,253.182953,50.843685,UGC10310,7.078661930926982
NED,,NED,253.20726,50.472397,UGC10310,6.9206371428485
NED,,NED,253.315323,47.227119,UGC10310,6.2850347870423064
PGC91567,PGC091567,NED,253.38942,62.65403,NGC6015,7.1680810420975725
PGC1693262,PGC1693262,NED,253.455368,23.763193,F583-1,13.400551221198306
PGC1676730,PGC1676730,NED,253.478012,22.824001,F583-1,13.279912764815228
NED,,NED,253.635788,26.283545,NGC6195,13.290679604771336
SDSSJ165504.92+211555.7,SDSSJ165504.92+211555.7,NED,253.770264,21.265739,F583-1,13.460679145366594
2MASXJ16550628+3934412,2MASXJ16550628+3934412,NED,253.776306,39.578018,NGC6195,3.632498650845992
NED,,NED,253.788849,44.575443,NGC6195,6.5400296632301735
PGC2214072,PGC2214072,NED,253.799088,43.148636,NGC6195,5.414213898650655
2MASXJ16551385+1840395,2MASXJ16551385+1840395,NED,253.807877,18.67774,F583-1,13.740001262156888
PGC91568,PGC091568,NED,253.873108,18.049274,F583-1,13.93074986452217
PGC1895468,PGC1895468,NED,253.877731,30.230848,NGC6195,9.619800010432334
PGC1704465,PGC1704465,NED,253.912674,24.31209,F583-1,13.918959424709433
PGC1724788,PGC1724788,NED,253.959534,25.076803,F583-1,14.142203307604905
NED,,NED,254.083313,38.453255,NGC6195,3.901245486643357
PGC1566708,PGC1566708,NED,254.122986,18.672602,F583-1,14.034312531099692
PGC91569,PGC091569,NED,254.123016,27.760284,NGC6195,12.007020234577281
PGC1997912,PGC1997912,NED,254.22699,32.458549,NGC6195,7.757774545518407
PGC1567928,PGC1567928,NED,254.271866,18.713764,F583-1,14.165467397983566
PGC3129939,PGC3129939,NED,254.289902,40.92667,NGC6195,4.381425049316804
PGC2307390,PGC2307390,NED,254.347046,47.943043,UGC10310,6.993218052512859
PGC3096522,PGC3096522,NED,254.56459,39.391495,NGC6195,4.221651422850221
PGC91574,PGC091574,NED,254.598587,73.327065,NGC6503,5.094092961569339
UGC10634,UGC10634,NED,254.64386,15.219251,F583-1,15.512714544277065
PGC2006930,PGC2006930,NED,254.644852,32.659451,NGC6195,7.774642143702383
PGC2212633,PGC2212633,NED,254.645981,43.084911,NGC6195,5.804732954691431
PGC3138281,PGC3138281,NED,254.753983,63.181877,NGC6015,7.764600323126729
PGC2143983,PGC2143983,NED,254.779297,39.134113,NGC6195,4.38156824231291
PGC2155724,PGC2155724,NED,254.819702,39.791504,NGC6195,4.456784984854017
PGC2206059,PGC2206059,NED,254.874405,42.781532,NGC6195,5.733550013928214
PGC2173607,PGC2173607,NED,254.916489,40.961357,NGC6195,4.831097096670042
NED,,NED,254.923462,30.132257,NGC6195,10.0859377925784
PGC1559626,PGC1559626,NED,255.016602,18.438442,F583-1,14.9104624434037
PGC1788562,PGC1788562,NED,255.166382,26.793631,NGC6195,13.232021081911167
NED,,NED,255.193314,10.598298,F583-1,18.244919229977235
NED,,NED,255.226135,48.480484,UGC10310,7.624947650499748
PGC1771869,PGC1771869,NED,255.251877,26.324692,NGC6195,13.697763470863409
PGC1919650,PGC1919650,NED,255.312592,30.824865,NGC6195,9.634536126656847
2MASXJ17014023+3431133,2MASXJ17014023+3431133,NED,255.417877,34.520351,NGC6195,6.752588262684128
PGC1890714,PGC1890714,NED,255.422729,30.111086,NGC6195,10.304067973845394
SDSSJ170144.90+402854.1,SDSSJ170144.90+402854.1,NED,255.437119,40.481682,NGC6195,5.056630558995789
PGC2108071,PGC2108071,NED,255.527405,37.730549,NGC6195,5.174679216086426
PGC1728481,PGC1728481,NED,255.600739,25.19838,NGC6195,14.86329530377771
PGC91575,PGC091575,NED,255.698914,44.792118,NGC6195,7.549976845490201
SDSSJ170259.09+392433.5,SDSSJ170259.09+392433.5,NED,255.746246,39.40934,NGC6195,5.134579210450232
NED,,NED,255.767624,17.174215,F583-1,15.896327438525658
PGC2095969,PGC2095969,NED,255.779709,37.239792,NGC6195,5.521938669917882
PGC2026200,PGC2026200,NED,255.785721,33.200428,NGC6195,7.921258258977454
PGC2112900,PGC2112900,NED,255.81337,37.914692,NGC6195,5.344065989472246
NGC06295,NGC6295,NED,255.813934,60.337749,NGC6015,8.809411289895323
SDSSJ170317.33+605253.7,SDSSJ170317.33+605253.7,NED,255.82225,60.881626,NGC6015,8.63607668446435
PGC2220755,PGC2220755,NED,255.822845,43.438564,NGC6195,6.68511536883155
PGC1869654,PGC1869654,NED,255.845856,29.542969,NGC6195,10.978431677241257
PGC1909936,PGC1909936,NED,255.874191,30.593349,NGC6195,10.080038959974939
PGC2617572,PGC2617572,NED,255.908279,61.417789,NGC6015,8.531653157953086
PGC2743642,PGC2743642,NED,255.960251,71.49733,NGC6503,3.9748412693345965
PGC1882920,PGC1882920,NED,256.030762,29.914658,NGC6195,10.73262161082111
PGC2068733,PGC2068733,NED,256.044983,35.703537,NGC6195,6.41650318841816
PGC1730444,PGC1730444,NED,256.049652,25.25827,NGC6195,14.95009462595702
NED,,NED,256.092407,28.530622,NGC6195,11.97494823671095
PGC2187730,PGC2187730,NED,256.194305,41.837711,NGC6195,6.060417677800626
UGC10694,UGC10694,NED,256.2341,43.242157,NGC6195,6.803260794990108
PGC1389781,PGC1389781,NED,256.261292,11.170764,F583-1,18.796089720305442
NED,,NED,256.275146,39.30722,NGC6195,5.540937150679363
PGC91578,PGC091578,NED,256.398407,25.565655,NGC6195,14.782697217864747
UGC10698,UGC10698,NED,256.417328,32.492256,NGC6195,8.804475571312297
PGC2083676,PGC2083676,NED,256.464783,36.610226,NGC6195,6.271802224990646
PGC214587,PGC214587,NED,256.518585,75.381348,NGC6503,6.1228424077417
NED,,NED,256.64682,40.556011,NGC6195,5.968157794921483
2MASXJ17064809+3430289,2MASXJ17064809+3430289,NED,256.700378,34.508034,NGC6195,7.555311383268898
SDSSJ170703.98+324901.5,SDSSJ170703.98+324901.5,NED,256.766571,32.817101,NGC6195,8.75488538525089
UGC10714,UGC10714,NED,256.855164,30.22501,NGC6195,10.84578563486465
PGC1847370,PGC1847370,NED,257.108673,28.833055,NGC6195,12.141086118915537
PGC2022695,PGC2022695,NED,257.279816,33.080158,NGC6195,8.865892845876347
PGC1950320,PGC1950320,NED,257.389496,31.502642,NGC6195,10.092513681927523
PGC1364481,PGC1364481,NED,257.427826,9.394758,F583-1,20.736944447511146
UGC10766,UGC10766,NED,257.676422,74.428879,NGC6503,5.1862439945095815
PGC2221146,PGC2221146,NED,257.677734,43.454159,NGC6195,7.79408078266476
PGC2640033,PGC2640033,NED,257.699127,62.616829,NGC6503,8.441446662804742
UGC10746,UGC10746,NED,257.707184,45.854183,NGC6195,9.295700589850995
PGC3088246,PGC3088246,NED,257.741089,38.360161,NGC6195,6.747134921232505
PGC1867247,PGC1867247,NED,257.917572,29.467653,NGC6195,11.990516258985966
2MASXJ17120734+3757546,2MASXJ17120734+3757546,NED,258.030548,37.965149,NGC6195,7.039331897402969
PGC1885006,PGC1885006,NED,258.044312,29.968264,NGC6195,11.648119149269391
PGC2130095,PGC2130095,NED,258.115326,38.549774,NGC6195,7.012824853024884
PGC2133287,PGC2133287,NED,258.20343,38.666801,NGC6195,7.0685395381889276
PGC2155049,PGC2155049,NED,258.222565,39.751503,NGC6195,7.0569526675653895
PGC2177407,PGC2177407,NED,258.28241,41.21064,NGC6195,7.323062633581581
PGC1876321,PGC1876321,NED,258.29129,29.735992,NGC6195,11.962302199307135
NED,,NED,258.31134,37.950039,NGC6195,7.259342961616569
PGC2648999,PGC2648999,NED,258.335358,63.068233,NGC6503,7.912762236333862
PGC1642616,PGC1642616,NED,258.442261,21.093081,F583-1,17.819410072420595
PGC91585,PGC091585,NED,258.563507,34.560841,NGC6195,8.765366427846665
PGC59909,PGC059909,NED,258.695953,57.854813,NGC6015,11.245160166496111
PGC1912295,PGC1912295,NED,258.702393,30.652767,NGC6195,11.466527602856553
NGC06345,NGC6345,NED,258.851074,57.35046,NGC6015,11.589795305063037
PGC1380544,PGC1380544,NED,258.995331,10.510461,F583-1,21.430579690790648
PGC1713838,PGC1713838,NED,259.15744,24.693354,NGC6195,16.64526229593377
PGC1867524,PGC1867524,NED,259.211609,29.476786,NGC6195,12.654986400198908
PGC91589,PGC091589,NED,259.335266,25.122009,NGC6195,16.346768639877567
PGC2133598,PGC2133598,NED,259.511292,38.677147,NGC6195,8.083471501600362
PGC91591,PGC091591,NED,259.633728,41.668468,NGC6195,8.418764841174067
NED,,NED,259.776825,25.152311,NGC6195,16.519013638558505
PGC2736586,PGC2736586,NED,259.833527,70.513161,NGC6503,2.5587401243346792
NED,,NED,259.92041,9.608185,F583-1,22.67660348286999
PGC2150756,PGC2150756,NED,259.939484,39.49379,NGC6195,8.37311330403136
UGC10820,UGC10820,NED,260.239136,42.155472,NGC6195,8.984619380950864
PGC1990826,PGC1990826,NED,260.465973,32.30817,NGC6195,11.381800606297809
NED,,NED,260.527313,57.068413,NGC6015,12.499712609677895
2MASXJ17222224+3337131,2MASXJ17222224+3337131,NED,260.592529,33.620342,NGC6195,10.685588558647874
PGC2586909,PGC2586909,NED,260.712433,59.134972,NGC6503,11.355516882950376
PGC2761357,PGC2761357,NED,260.714844,74.30117,NGC6503,4.619253473258776
PGC1796252,PGC1796252,NED,260.726013,27.046061,NGC6195,15.398003851162882
PGC1814008,PGC1814008,NED,260.90564,27.64163,NGC6195,15.01709052648455
PGC3088253,PGC3088253,NED,260.920929,37.995499,NGC6195,9.27281418332109
PGC1802357,PGC1802357,NED,260.983337,27.252569,NGC6195,15.368204226269802
NED,,NED,261.219757,68.572464,NGC6503,2.673282168570516
PGC2719670,PGC2719670,NED,261.259308,68.525337,NGC6503,2.6919392845571015
UGC10858,UGC10858,NED,261.410065,59.446743,NGC6503,10.98103334380501
PGC2601798,PGC2601798,NED,261.65155,60.411015,NGC6503,10.011307273407228
UGC10872,UGC10872,NED,261.826599,61.177761,NGC6503,9.242904729155914
PGC91595,PGC091595,NED,261.845276,25.492367,NGC6674,16.059609161747126
PGC1349703,PGC1349703,NED,261.888184,8.583749,NGC6674,23.819953323956373
PGC1347733,PGC1347733,NED,263.064606,8.481016,NGC6674,23.11728630927641
PGC3136999,PGC3136999,NED,263.244507,59.710968,NGC6503,10.572251596739694
PGC60512,PGC060512,NED,263.635376,58.230156,NGC6503,12.0185929476427
2MASXJ17344398+3313128,2MASXJ17344398+3313128,NED,263.683624,33.220387,NGC6195,13.0862524877981
2MASXJ17351880+2532008,2MASXJ17351880+2532008,NED,263.828308,25.53355,NGC6674,14.27036003533845
PGC91603,PGC091603,NED,263.931305,67.438179,NGC6503,2.9758898174166655
NGC06419,NGC6419,NED,264.024567,68.155785,NGC6503,2.315313128885243
PGC2650493,PGC2650493,NED,264.31842,63.148693,NGC6503,7.096622315021647
UGC10931,UGC10931,NED,264.334808,60.427792,NGC6503,9.79555868575779
PGC2380162,PGC2380162,NED,264.387238,50.705452,UGC10310,13.802635447908342
PGC1748872,PGC1748872,NED,264.49704,25.763254,NGC6674,13.659040721739256
PGC1748146,PGC1748146,NED,265.132416,25.745169,NGC6674,13.087506690898053
PGC2368229,PGC2368229,NED,265.598907,50.276634,UGC10310,14.524525073902938
PGC2650835,PGC2650835,NED,265.804199,63.166805,NGC6503,7.004159578009205
PGC2422008,PGC2422008,NED,265.932648,52.722034,UGC10310,15.110532425396876
NED,,NED,265.970581,47.165813,NGC6195,14.693834024279353
NED,,NED,266.042023,55.179729,NGC6789,14.509509215390992
PGC60798,PGC060798,NED,266.258575,66.52092,NGC6503,3.646038378822899
PGC2640368,PGC2640368,NED,266.420074,62.633606,NGC6503,7.519948087951896
UGC10982,UGC10982,NED,266.508667,59.323647,NGC6503,10.826537530368212
PGC2492777,PGC2492777,NED,266.60791,55.16634,NGC6789,14.297926526659452
PGC1703264,PGC1703264,NED,266.613861,24.260342,NGC6674,11.871879278731251
PGC2520674,PGC2520674,NED,266.671692,55.962944,NGC6789,13.700345336618303
PGC214637,PGC214637,NED,266.709351,59.279583,NGC6503,10.868163863104474
UGC10986,UGC10986,NED,266.718384,57.067616,NGC6789,12.925531307888328
PGC91606,PGC091606,NED,266.95639,5.806711,NGC6674,23.029575703499304
2MASXJ17480903+6311443,2MASXJ17480903+6311443,NED,267.037842,63.195934,NGC6503,6.949557663082304
PGC91610,PGC091610,NED,267.048065,53.152328,NGC6789,15.667536435228776
NED,,NED,267.059235,62.331562,NGC6503,7.813698441425831
PGC2667372,PGC2667372,NED,267.274628,64.367134,NGC6503,5.77730157678335
PGC2267753,PGC2267753,NED,267.436432,45.609222,NGC6195,15.000462946588593
PGC2317960,PGC2317960,NED,267.437866,48.459518,UGC10310,15.709879880388774
NED,,NED,267.446136,60.26384,NGC6503,9.880564568334279
NED,,NED,267.471436,24.764444,NGC6674,11.036371327772768
PGC2596258,PGC2596258,NED,267.504425,59.959476,NGC6503,10.18503958382288
PGC2298055,PGC2298055,NED,267.886078,47.431454,NGC6195,15.976793382612632
PGC2774415,PGC2774415,NED,268.158997,77.667366,NGC6503,7.52610686887893
NED,,NED,268.309845,51.876362,NGC6789,16.25293432046029
NED,,NED,268.358673,54.581654,NGC6789,14.06939198360787
UGC11036,UGC11036,NED,268.40329,58.350319,NGC6789,11.412661127901053
PGC2441473,PGC2441473,NED,268.668976,53.452003,NGC6789,14.842064553433621
PGC2494111,PGC2494111,NED,268.795227,55.204212,NGC6789,13.43295130938767
PGC1735113,PGC1735113,NED,268.965363,25.398909,NGC6674,9.642359806570282
PGC91616,PGC091616,NED,269.110107,77.755104,NGC6503,7.625277507356392
PGC2350720,PGC2350720,NED,269.201385,49.697605,UGC10310,16.81970139073986
PGC2486739,PGC2486739,NED,269.463074,54.985683,NGC6789,13.351016173450272
PGC2147926,PGC2147926,NED,269.468872,39.335194,NGC6195,15.731025499002087
PGC61204,PGC061204,NED,269.675323,42.412304,NGC6195,15.88878142601563
PGC2344828,PGC2344828,NED,269.720642,49.50042,UGC10310,17.15992611402724
PGC2193940,PGC2193940,NED,270.200562,42.186279,NGC6195,16.257148209466465
NED,,NED,270.254486,64.711334,NGC6503,5.543858255681923
PGC2303776,PGC2303776,NED,270.596375,47.753246,NGC6195,17.783787996817182
PGC2212902,PGC2212902,NED,270.686798,43.095234,NGC6195,16.699730632274363
PGC1683597,PGC1683597,NED,273.09848,23.221478,NGC6674,6.339074818702898
PGC1670856,PGC1670856,NED,273.915283,22.488522,NGC6674,5.975832459008923
PGC1655794,PGC1655794,NED,274.079773,21.721146,NGC6674,6.271126643638972
PGC1690468,PGC1690468,NED,274.39743,23.613688,NGC6674,5.0860055183716995
PGC2186609,PGC2186609,NED,274.620331,41.774872,NGC6674,16.916540975468838
UGC11210,UGC11210,NED,275.532166,21.177395,NGC6674,5.644250948334584
PGC61825,PGC061825,NED,275.969666,21.051624,NGC6674,5.483561358588186
UGC11230,UGC11230,NED,276.009674,65.306427,NGC6789,5.781168857953765
PGC2183587,PGC2183587,NED,276.100739,41.595329,NGC6674,16.48268013013857
PGC61855,PGC061855,NED,276.31543,20.91296,NGC6674,5.408799159342919
NED,,NED,279.452545,63.221127,NGC6789,4.382296899347862
NED,,NED,280.406097,63.731411,NGC6789,3.867302420162449
2MASXJ18422848+7745017,2MASXJ18422848+7745017,NED,280.617859,77.749809,UGC11455,6.398182454679261
NED,,NED,280.986237,77.221451,UGC11455,5.921444753455884
NED,,NED,281.210754,79.614258,UGC11455,7.956605058911842
NED,,NED,281.473602,77.367188,UGC11455,5.978323964597147
PGC2168535,PGC2168535,NED,283.262878,40.621677,NGC6674,15.542175973375743
PGC2774173,PGC2774173,NED,286.703033,77.584648,UGC11455,5.670071917902764
NED,,NED,287.380585,38.635509,NGC6674,14.780857664011577
PGC2773324,PGC2773324,NED,289.255432,77.260742,UGC11455,5.2161363789414645
PGC2775342,PGC2775342,NED,292.982697,78.012871,UGC11455,5.901398798529133
PGC91662,PGC091662,NED,294.173187,77.102104,UGC11455,5.008867232878969
NED,,NED,294.283691,36.492496,NGC6674,16.735739420607068
NED,,NED,294.928192,62.89138,NGC6789,2.7915163337093754
NED,,NED,296.061737,77.776932,UGC11455,5.737202182010815
NED,,NED,298.256683,60.756992,UGC11557,3.856068642796248
PGC2591919,PGC2591919,NED,300.496643,59.570377,UGC11557,2.831653338803112
PGC970261,PGC970261,NED,300.911224,-11.076508,UGC11820,36.44834970571345
PGC953024,PGC953024,NED,301.139008,-12.422117,UGC11820,37.225521153337006
PGC2589140,PGC2589140,NED,303.867157,59.324284,UGC11557,1.383640653718557
PGC2590858,PGC2590858,NED,304.643372,59.474442,UGC11557,0.9927572266216631
PGC2607258,PGC2607258,NED,304.866669,60.81242,UGC11557,0.8332613041694722
PGC186994,PGC186994,NED,305.279938,-12.723421,UGC11820,34.717947194328175
PGC92591,PGC092591,NED,306.152863,-21.299236,UGC11820,41.18416685263866
PGC922920,PGC922920,NED,306.695038,-14.569144,UGC11820,35.32436253065914
NED,,NED,308.763794,75.844345,UGC11455,5.807006065982362
NED,,NED,310.212799,-6.850266,UGC11820,27.095651229446528
PGC162599,PGC162599,NED,310.372772,0.13225,UGC11820,21.94541297728928
PGC1042669,PGC1042669,NED,310.467621,-5.599969,UGC11820,25.969388175499912
NED,,NED,310.679901,-2.767435,UGC11820,23.719062642835706
PGC1027819,PGC1027819,NED,310.734467,-6.857259,UGC11820,26.779042697992896
PGC1180753,PGC1180753,NED,311.408508,0.975887,UGC11820,20.610120650974423
NED,,NED,312.011078,4.157752,UGC11820,18.183724330600977
NED,,NED,312.133453,15.849373,UGC11820,14.799189437029028
PGC91681,PGC091681,NED,312.4263,-14.48311,UGC11820,32.29692912652145
PGC1262144,PGC1262144,NED,312.597534,4.010339,UGC11820,17.791722123521403
PGC1135030,PGC1135030,NED,313.210388,-0.775495,UGC11820,20.535903202273502
UGC11645,UGC11645,NED,313.3526,0.651999,UGC11820,19.40598501881971
NED,,NED,314.042755,16.653759,UGC11820,13.068778287990167
PGC91685,PGC091685,NED,314.846558,2.088185,UGC11820,17.334456984034496
PGC91686,PGC091686,NED,314.86969,-1.274568,UGC11820,19.841504007524946
PGC1016164,PGC1016164,NED,314.946442,-7.603767,UGC11820,25.073467519075507
SDSSJ210041.63-064034.2,SDSSJ210041.63-064034.2,NED,315.173462,-6.676251,UGC11820,24.156411188602736
PGC3090547,PGC3090547,NED,315.279877,16.694796,UGC11820,11.906917899130718
PGC1185436,PGC1185436,NED,315.49176,1.128947,UGC11820,17.59467935268553
PGC91688,PGC091688,NED,315.557617,-17.397629,UGC11820,33.70767388265875
PGC1374005,PGC1374005,NED,315.578796,10.061198,UGC11820,12.254042922077172
PGC1167361,PGC1167361,NED,315.904419,0.491156,UGC11820,17.815988986913577
SDSSJ210355.84+004401.5,SDSSJ210355.84+004401.5,NED,315.982666,0.733774,UGC11820,17.578480058035463
PGC3104490,PGC3104490,NED,315.984039,-6.805421,UGC11820,23.87750940449399
NED,,NED,316.124847,3.953545,UGC11820,15.11752812881662
PGC66048,PGC066048,NED,316.216522,0.447986,UGC11820,17.65498132780871
NED,,NED,316.27655,4.369109,UGC11820,14.722845455629308
PGC91695,PGC091695,NED,316.848877,17.86689,UGC11820,10.741325161218942
PGC91696,PGC091696,NED,316.897827,5.491825,UGC11820,13.512006631110888
SDSSJ210943.43-070000.4,SDSSJ210943.43-070000.4,NED,317.430908,-7.000185,UGC11820,23.409333719453944
2MASXJ21110015+1721591,2MASXJ21110015+1721591,NED,317.750549,17.366631,UGC11820,9.770050901324508
2MASXJ21135450+1857188,2MASXJ21135450+1857188,NED,318.47699,18.955112,UGC11820,9.740580566197474
PGC1157462,PGC1157462,NED,318.486328,0.114458,UGC11820,16.629434100714153
PGC1151298,PGC1151298,NED,318.758881,-0.126393,UGC11820,16.695900420488325
UGC11711,UGC11711,NED,318.937775,17.359444,UGC11820,8.693805037544864
2MASXJ21160808+0454580,2MASXJ21160808+0454580,NED,319.0336,4.916231,UGC11820,12.416174959479365
PGC1136167,PGC1136167,NED,319.091461,-0.730287,UGC11820,17.059087096924387
NED,,NED,319.390015,6.276866,UGC11820,11.171721039792887
PGC1157632,PGC1157632,NED,319.919739,0.120935,UGC11820,15.919547104676983
PGC91701,PGC091701,NED,319.998596,-6.532903,UGC11820,22.014052021882097
SDSSJ212312.31+105218.1,SDSSJ212312.31+105218.1,NED,320.8013,10.87171,UGC11820,7.236753354029267
PGC91704,PGC091704,NED,320.818542,8.888802,UGC11820,8.348215406838642
NED,,NED,320.833801,5.032412,UGC11820,11.2264086360624
PGC1398534,PGC1398534,NED,320.873657,11.772625,UGC11820,6.789118613709558
PGC91705,PGC091705,NED,320.924103,19.128851,UGC11820,7.878795241998315
NED,,NED,321.000549,5.068579,UGC11820,11.103069076496691
PGC1371556,PGC1371556,NED,321.092926,9.892589,UGC11820,7.514806546738018
PGC91707,PGC091707,NED,321.126801,7.817184,UGC11820,8.867668746977118
PGC91706,PGC091706,NED,321.1315,-11.464296,UGC11820,26.428734222381824
PGC1280455,PGC1280455,NED,321.249481,5.24925,UGC11820,10.81523623763473
PGC1271645,PGC1271645,NED,321.443146,4.677335,UGC11820,11.196291414990196
NED,,NED,321.565369,5.730464,UGC11820,10.240405350813823
PGC1165376,PGC1165376,NED,321.957123,0.416517,UGC11820,14.815781273909305
PGC1374286,PGC1374286,NED,322.121094,10.081293,UGC11820,6.597600217316691
PGC1281233,PGC1281233,NED,322.188782,5.300442,UGC11820,10.28405658301042
2MASXJ21292237+1029400,2MASXJ21292237+1029400,NED,322.343048,10.494491,UGC11820,6.168962134700605
NED,,NED,322.456268,-2.42671,UGC11820,17.354721417237997
SDSSJ212956.21+100610.4,SDSSJ212956.21+100610.4,NED,322.484222,10.102894,UGC11820,6.3113551091778515
PGC1130487,PGC1130487,NED,322.523102,-0.955848,UGC11820,15.926997903890376
PGC1396754,PGC1396754,NED,322.892914,11.653994,UGC11820,5.066517805826948
PGC1063384,PGC1063384,NED,323.087799,-4.062094,UGC11820,18.779357528233188
SDSSJ213309.88+101547.4,SDSSJ213309.88+101547.4,NED,323.291168,10.263222,UGC11820,5.623016965178844
PGC1084940,PGC1084940,NED,323.413177,-2.701658,UGC11820,17.380731446953405
UGC11768,UGC11768,NED,323.64209,18.95096,UGC11820,5.918506594164317
PGC1032302,PGC1032302,NED,323.741791,-6.48667,UGC11820,21.02792316030064
PGC1066388,PGC1066388,NED,323.934814,-3.825002,UGC11820,18.374348286322494
NED,,NED,323.987213,5.230393,UGC11820,9.596714105114353
UGC11778,UGC11778,NED,324.133423,5.738266,UGC11820,9.069812793653535
PGC189149,PGC189149,NED,324.214661,1.235103,UGC11820,13.364855370676617
PGC1023723,PGC1023723,NED,324.355194,-7.149081,UGC11820,21.588176687376862
PGC1008476,PGC1008476,NED,324.6492,-8.09031,UGC11820,22.483814686113025
PGC1019085,PGC1019085,NED,324.653351,-7.433793,UGC11820,21.831691357103683
UGC11785,UGC11785,NED,324.86145,2.826908,UGC11820,11.669681543509824
PGC91711,PGC091711,NED,324.94455,-0.113009,UGC11820,14.543317711705951
2MASXJ21395370+1135156,2MASXJ21395370+1135156,NED,324.973907,11.587674,UGC11820,3.5266686595892422
PGC189424,PGC189424,NED,324.996338,-8.127199,UGC11820,22.48176298346446
PGC189486,PGC189486,NED,325.054688,0.031106,UGC11820,14.38339726250223
PGC67153,PGC067153,NED,325.087006,12.354804,UGC11820,2.9074018120447973
PGC1009975,PGC1009975,NED,325.171814,-7.987752,UGC11820,22.325416080426358
2MASXJ21404801+0700136,2MASXJ21404801+0700136,NED,325.200043,7.003788,UGC11820,7.534664804290828
PGC93014,PGC093014,NED,325.623566,15.833054,UGC11820,2.3257706758931267
PGC1640998,PGC1640998,NED,325.770874,21.019382,UGC11820,6.957021884879193
PGC91714,PGC091714,NED,326.097809,-7.196204,UGC11820,21.464257391864646
PGC93016,PGC093016,NED,326.160187,6.959958,UGC11820,7.367343494494611
PGC67282,PGC067282,NED,326.164398,-6.689647,UGC11820,20.9547232403549
PGC1018982,PGC1018982,NED,326.298706,-7.438819,UGC11820,21.69578467215131
PGC167526,PGC167526,NED,326.441162,46.413048,NGC7331,15.427759159875336
PGC67336,PGC067336,NED,326.680847,13.140695,UGC11820,1.2791037455863308
PGC1481227,PGC1481227,NED,326.698334,15.311573,UGC11820,1.2604423794104092
PGC1003693,PGC1003693,NED,326.761108,-8.441165,UGC11820,22.680138320524108
PGC1005426,PGC1005426,NED,326.76593,-8.305055,UGC11820,22.54394952047611
PGC91717,PGC091717,NED,326.906067,25.887762,UGC11914,7.0462974501423625
PGC91718,PGC091718,NED,327.236359,-0.345582,UGC11820,14.577120683325251
PGC1406025,PGC1406025,NED,327.98642,12.236746,UGC11820,2.0826963752327083
PGC1031349,PGC1031349,NED,328.075409,-6.568832,UGC11820,20.81157078925401
PGC90397,PGC090397,NED,328.10849,-8.173603,UGC11820,22.41654639871859
UGC11838,UGC11838,NED,328.149841,28.306345,UGC11914,4.50397416990319
PGC1022610,PGC1022610,NED,328.212128,-7.217462,UGC11820,21.46470137528495
PGC67598,PGC067598,NED,328.489502,6.748465,UGC11820,7.562987647641937
PGC1301865,PGC1301865,NED,328.592102,6.497232,UGC11820,7.826535637163905
2MASXJ21550694+2143174,2MASXJ21550694+2143174,NED,328.778748,21.721491,UGC11820,7.609346531623267
PGC190762,PGC190762,NED,328.783112,-9.223385,UGC11820,23.49622149425586
SDSSJ215517.92-004030.0,SDSSJ215517.92-004030.0,NED,328.82431,-0.674732,UGC11820,14.975124951840762
2MASXJ21552683-0656483,2MASXJ21552683-0656483,NED,328.861847,-6.946954,UGC11820,21.229610478212575
PGC214792,PGC214792,NED,329.057739,-1.162051,UGC11820,15.483555308044862
UGC11859,UGC11859,NED,329.530212,1.008698,UGC11820,13.393790060733807
PGC1012110,PGC1012110,NED,329.661865,-7.84507,UGC11820,22.19288653726215
PGC1124612,PGC1124612,NED,329.957214,-1.192417,UGC11820,15.634874973007456
SDSSJ220004.24-073542.9,SDSSJ220004.24-073542.9,NED,330.0177,-7.595221,UGC11820,21.98377221167117
PGC1392729,PGC1392729,NED,330.124268,11.380184,UGC11820,3.9168691982076798
PGC91724,PGC091724,NED,330.371979,3.564792,UGC11820,11.069762417672376
PGC91722,PGC091722,NED,330.540527,8.26833,UGC11820,6.724332596026166
UGC11876,UGC11876,NED,330.621002,2.83379,UGC11820,11.840575710032098
PGC992520,PGC992520,NED,331.025574,-9.319703,UGC11820,23.828283149439137
PGC1160132,PGC1160132,NED,331.025818,0.218663,UGC11820,14.471819043497836
PGC91726,PGC091726,NED,331.179688,-2.972603,UGC11820,17.613339504075203
PGC191340,PGC191340,NED,331.36795,-7.456237,UGC11820,22.047090607320776
PGC91727,PGC091727,NED,331.640259,-8.035201,UGC11820,22.665771723794503
NED,,NED,331.69104,-7.688121,UGC11820,22.334543876299236
