_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,recno,Name,Band,RAJ2000,DEJ2000,PA,h,e_h,z0,e_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,preferred_name,catalog_name_normalized,z0_over_h,h_over_z0,thickness_flag
050.21415661,-28.71456696,315.98266611,+00.73377389,315.34404432,+00.53468292,318.66984453,+16.74620116,16026,EON_315.983_0.734,r,315.982666,0.733774,95.84,5.35,0.09,0.66,0.09,21.7,0.3,-0.027,17.51,0.07,SD,14650.0,SDSSJ210355.84+004401.5,NED,SDSSJ210355.84+004401.5,,0.12336448598130842,8.106060606060606,intermediate
042.61951597,-32.47626931,315.98403889,-06.80542111,315.31970086,-07.00448000,316.39344421,+09.53974839,16029,EON_315.984_-6.805,r,315.984039,-6.805421,16.55,4.14,0.05,1.2,0.21,21.23,0.24,-0.033,16.37,0.13,SB,17313.0,PGC3104490,NED,PGC3104490,PGC3104490,0.2898550724637681,3.4499999999999997,thick_like
053.37204170,-27.10182782,316.12484694,+03.95354500,315.49714094,+03.75395645,319.83531384,+19.77316576,16032,EON_316.125_3.954,r,316.124847,3.953545,176.21,8.12,0.45,1.07,0.14,22.42,0.24,-0.001,16.75,0.04,SD,,,NED,NED,,0.13177339901477836,7.588785046728971,intermediate
050.07727520,-29.06384334,316.21652194,+00.44798611,315.57692374,+00.24810422,318.81349336,+16.40356200,16035,EON_316.217_0.448,r,316.216522,0.447986,162.71,4.91,0.24,2.6,0.41,19.73,0.23,0.126,14.26,0.32,SA,4129.0,PGC066048,NED,PGC66048,PGC66048,0.5295315682281059,1.8884615384615384,thick_like
053.85510632,-26.99937273,316.27655000,+04.36910889,315.65021782,+04.16900543,320.12360915,+20.12265972,16038,EON_316.277_4.369,r,316.27655,4.369109,82.26,4.18,0.14,0.86,0.08,22.35,0.1,0.016,17.51,0.04,SD,,,NED,NED,,0.2057416267942584,4.8604651162790695,thick_like
066.09458365,-19.49011558,316.84887694,+17.86689000,316.26942187,+17.66479850,325.61447644,+32.71215946,16041,EON_316.849_17.867,r,316.848877,17.86689,150.02,8.54,0.99,1.24,0.12,22.64,0.32,-0.143,16.65,0.07,SB,,PGC091695,NED,PGC91695,PGC91695,0.14519906323185014,6.887096774193548,intermediate
055.28778404,-26.88766449,316.89782694,+05.49182500,316.27510375,+05.28963047,321.12249922,+20.99954651,16044,EON_316.898_5.492,r,316.897827,5.491825,38.55,8.73,0.28,1.88,0.17,22.2,0.19,-0.031,15.77,0.07,SD,,PGC091696,NED,PGC91696,PGC91696,0.21534936998854523,4.643617021276596,thick_like
043.21978983,-33.83590266,317.43090806,-07.00018500,316.76652555,-07.20409357,317.72680804,+08.93222863,16046,EON_317.431_-7.000,r,317.430908,-7.000185,29.35,8.6,0.74,1.11,0.11,22.69,0.24,-0.201,16.73,0.05,SD,9327.0,SDSSJ210943.43-070000.4,NED,SDSSJ210943.43-070000.4,,0.1290697674418605,7.747747747747747,intermediate
066.24994516,-20.47371968,317.75054889,+17.36663111,317.16825779,+17.16155736,326.36390163,+31.94548304,16049,EON_317.751_17.367,r,317.750549,17.366631,74.78,5.86,0.14,1.46,0.17,22.56,0.16,0.06,16.57,0.15,SB,,2MASXJ21110015+1721591,NED,2MASXJ21110015+1721591,,0.24914675767918087,4.013698630136987,thick_like
068.02663157,-20.00375747,318.47699000,+18.95511194,317.89957125,+18.74766265,327.79310819,+33.19010277,16052,EON_318.477_18.955,r,318.47699,18.955112,172.63,6.04,0.31,1.52,0.19,22.57,0.25,0.117,16.82,0.15,SC,,2MASXJ21135450+1857188,NED,2MASXJ21135450+1857188,,0.25165562913907286,3.973684210526316,thick_like
051.14120682,-31.16534734,318.48632806,+00.11445806,317.84559015,-00.09293759,320.95626329,+15.39538722,16055,EON_318.486_0.114,r,318.486328,0.114458,77.48,4.13,0.17,1.11,0.09,21.22,0.25,-0.066,16.74,0.08,SC,15195.0,PGC1157462,NED,PGC1157462,PGC1157462,0.26876513317191286,3.7207207207207205,thick_like
051.07310794,-31.52439017,318.75888111,-00.12639306,318.11736561,-00.33466845,321.14766721,+15.08203448,16058,EON_318.759_-0.126,r,318.758881,-0.126393,12.79,5.33,0.53,0.76,0.1,21.74,0.32,-0.149,17.29,0.07,SD,9851.0,PGC1151298,NED,PGC1151298,PGC1151298,0.1425891181988743,7.0131578947368425,intermediate
067.00939174,-21.35734073,318.93777500,+17.35944389,318.35412070,+17.15051757,327.60939635,+31.54275044,16061,EON_318.938_17.359,r,318.937775,17.359444,62.67,10.67,0.11,1.94,0.13,22.04,0.14,-0.029,15.21,0.06,SD,8973.0,UGC11711,NED,UGC11711,UGC11711,0.18181818181818182,5.5,intermediate
056.11484501,-28.96645874,319.03360000,+04.91623111,318.40828505,+04.70705180,323.08251458,+19.78290763,16064,EON_319.034_4.916,r,319.0336,4.916231,84.34,3.65,0.14,1.71,0.38,20.56,0.29,0.219,15.05,0.49,SA,,2MASXJ21160808+0454580,NED,2MASXJ21160808+0454580,,0.4684931506849315,2.134502923976608,thick_like
050.67954447,-32.12727792,319.09146111,-00.73028694,318.44801532,-00.93962823,321.28098233,+14.40478381,16067,EON_319.091_-0.730,r,319.091461,-0.730287,55.81,3.98,0.06,1.14,0.08,20.87,0.2,-0.037,16.41,0.09,SC,18344.0,PGC1136167,NED,PGC1136167,PGC1136167,0.28643216080402006,3.491228070175439,thick_like
057.61601096,-28.47247084,319.39001500,+06.27686611,318.76895777,+06.06654320,323.90713714,+20.95745620,16070,EON_319.390_6.277,r,319.390015,6.276866,47.11,2.98,0.09,1.34,0.1,20.81,0.24,0.058,16.65,0.14,SC,,,NED,NED,,0.44966442953020136,2.2238805970149254,thick_like
052.05411274,-32.37048460,319.91973889,+00.12093500,319.27901462,-00.09103978,322.36941988,+14.95431613,16073,EON_319.920_0.121,r,319.919739,0.120935,172.53,6.16,0.1,2.57,0.21,20.66,0.12,0.044,14.92,0.15,SB,9957.0,PGC1157632,NED,PGC1157632,PGC1157632,0.4172077922077922,2.3968871595330743,thick_like
045.20245308,-35.85403483,319.99859611,-06.53290306,319.33685600,-06.74509961,320.32894996,+08.60652820,16076,EON_319.999_-6.533,r,319.998596,-6.532903,138.27,7.05,0.06,1.36,0.17,22.32,0.21,0.014,16.29,0.04,SD,13485.0,PGC091701,NED,PGC91701,PGC91701,0.19290780141843974,5.1838235294117645,intermediate
062.71220963,-26.83316075,320.80130000,+10.87171000,320.19418953,+10.65694402,326.98964594,+24.83045282,16079,EON_320.801_10.872,r,320.8013,10.87171,51.53,4.68,0.12,0.69,0.07,21.89,0.16,-0.047,17.57,0.06,SD,13995.0,SDSSJ212312.31+105218.1,NED,SDSSJ212312.31+105218.1,,0.14743589743589744,6.782608695652174,intermediate
060.95675511,-28.06014461,320.81854194,+08.88880194,320.20511358,+08.67399038,326.27571974,+22.95796632,16082,EON_320.819_8.889,r,320.818542,8.888802,99.73,7.0,0.28,1.93,0.2,22.05,0.16,0.104,15.79,0.21,SB,,PGC091704,NED,PGC91704,PGC91704,0.2757142857142857,3.626943005181347,thick_like
057.41379298,-30.36504622,320.83380111,+05.03241194,320.20827989,+04.81756788,324.92344431,+19.31353679,16085,EON_320.834_5.032,r,320.833801,5.032412,169.74,9.15,2.01,1.13,0.13,22.4,0.37,-0.278,17.18,0.05,SD,,,NED,NED,,0.12349726775956282,8.097345132743364,intermediate
063.55167959,-26.33008515,320.87365694,+11.77262500,320.26938239,+11.55763218,327.40301407,+25.65318350,16088,EON_320.874_11.773,r,320.873657,11.772625,153.99,5.27,0.78,1.15,0.12,21.49,0.29,-0.15,16.39,0.1,SC,14083.0,PGC1398534,NED,PGC1398534,PGC1398534,0.21821631878557876,4.582608695652174,thick_like
069.77096236,-21.65400651,320.92410306,+19.12885111,320.34419135,+18.91367285,330.43568332,+32.51679786,16091,EON_320.922_19.128,r,320.924103,19.128851,42.79,6.73,0.11,1.91,0.15,21.55,0.17,0.042,15.8,0.07,SD,5373.0,PGC091705,NED,PGC91705,PGC91705,0.2838038632986627,3.523560209424084,thick_like
057.56012567,-30.47895240,321.00054889,+05.06857889,320.37508524,+04.85322067,325.10229094,+19.29337180,16094,EON_321.001_5.069,r,321.000549,5.068579,154.25,3.32,0.1,0.7,0.08,20.71,0.38,0.025,17.55,0.07,SD,,,NED,NED,,0.2108433734939759,4.742857142857143,thick_like
062.04311906,-27.66209396,321.09292611,+09.89258889,320.48250170,+09.67692863,326.92155201,+23.81206703,16097,EON_321.093_9.893,r,321.092926,9.892589,44.65,6.08,0.24,1.65,0.14,21.86,0.26,-0.001,16.48,0.07,SD,8637.0,PGC1371556,NED,PGC1371556,PGC1371556,0.2713815789473684,3.684848484848485,thick_like
060.19470918,-28.95062103,321.12680111,+07.81718389,320.50983570,+07.60142749,326.19920819,+21.84604133,16100,EON_321.132_7.819,r,321.126801,7.817184,59.61,7.29,0.26,1.53,0.09,21.45,0.18,0.051,15.37,0.11,SB,,PGC091707,NED,PGC91707,PGC91707,0.20987654320987656,4.764705882352941,thick_like
040.33032554,-39.11556888,321.13150000,-11.46429611,320.45470059,-11.67999507,319.86597710,+03.57084690,16103,EON_321.132_-11.464,r,321.1315,-11.464296,110.38,6.57,0.52,1.47,0.09,21.45,0.19,-0.028,15.64,0.08,SB,14058.0,PGC091706,NED,PGC91706,PGC91706,0.2237442922374429,4.469387755102041,thick_like
057.89857340,-30.57442416,321.24948111,+05.24925000,320.62449251,+05.03312715,325.41332549,+19.38266900,16106,EON_321.249_5.249,r,321.249481,5.24925,146.23,5.46,0.07,2.04,0.15,20.77,0.11,0.046,15.45,0.09,SC,,PGC1280455,NED,PGC1280455,PGC1280455,0.37362637362637363,2.676470588235294,thick_like
057.48972136,-31.06537421,321.44314611,+04.67733500,320.81633518,+04.46062269,325.40721928,+18.77911408,16109,EON_321.443_4.677,r,321.443146,4.677335,27.27,4.83,0.11,1.01,0.09,21.39,0.22,0.054,16.66,0.07,SD,,PGC1271645,NED,PGC1271645,PGC1271645,0.20910973084886128,4.782178217821782,thick_like
058.56527920,-30.54528800,321.56536889,+05.73046389,320.94174754,+05.51337574,325.89682462,+19.73319004,16112,EON_321.565_5.730,r,321.565369,5.730464,65.54,4.26,0.03,0.58,0.15,21.4,0.41,-0.209,18.08,0.05,SD,,,NED,NED,,0.13615023474178403,7.344827586206897,intermediate
053.68229480,-33.91317186,321.95712306,+00.41651694,321.31728066,+00.19826156,324.46367403,+14.58368290,16115,EON_321.957_0.417,r,321.957123,0.416517,69.45,4.09,0.29,1.37,0.15,21.49,0.25,0.129,16.71,0.15,SB,15465.0,PGC1165376,NED,PGC1165376,PGC1165376,0.3349633251833741,2.9854014598540144,thick_like
062.91995240,-28.34150224,322.12109389,+10.08129306,321.51057737,+09.86251053,328.03173008,+23.64465388,16118,EON_322.121_10.081,r,322.121094,10.081293,118.38,3.65,0.15,1.42,0.16,20.82,0.2,0.117,16.1,0.1,SC,4930.0,PGC1374286,NED,PGC1374286,PGC1374286,0.38904109589041097,2.5704225352112675,thick_like
058.58933708,-31.29996980,322.18878194,+05.30044194,321.56362397,+05.08147311,326.36623301,+19.12162983,16121,EON_322.189_5.300,r,322.188782,5.300442,59.83,3.78,0.03,1.01,0.08,21.42,0.23,-0.009,16.52,0.17,SB,,PGC1281233,NED,PGC1281233,PGC1281233,0.2671957671957672,3.7425742574257423,thick_like
063.44141926,-28.25428136,322.34304806,+10.49449111,321.73365562,+10.27504248,328.41108190,+23.95763123,16124,EON_322.343_10.494,r,322.343048,10.494491,148.73,5.16,0.74,1.24,0.12,21.39,0.29,-0.116,16.47,0.16,SB,15273.0,2MASXJ21292237+1029400,NED,2MASXJ21292237+1029400,,0.24031007751937983,4.161290322580645,thick_like
051.10336168,-35.87787956,322.45626806,-02.42671000,321.80793010,-02.64645242,324.00598439,+11.73159949,16127,EON_322.456_-2.427,r,322.456268,-2.42671,62.67,5.13,0.53,0.64,0.11,23.03,0.21,-0.032,17.78,0.05,SD,,,NED,NED,,0.12475633528265108,8.015625,intermediate
063.19271978,-28.60756610,322.48422194,+10.10289389,321.87352615,+09.88302559,328.40621514,+23.54215378,16130,EON_322.484_10.103,r,322.484222,10.102894,29.98,7.09,0.16,0.99,0.1,22.59,0.3,-0.051,16.98,0.04,SD,15620.0,SDSSJ212956.21+100610.4,NED,SDSSJ212956.21+100610.4,,0.13963328631875882,7.161616161616162,intermediate
052.66925549,-35.14085499,322.52310194,-00.95584806,321.87915953,-01.17579460,324.55735264,+13.10198704,16133,EON_322.523_-0.956,r,322.523102,-0.955848,98.54,6.7,0.05,2.97,0.57,21.54,0.21,0.149,15.07,0.37,SB,15253.0,PGC1130487,NED,PGC1130487,PGC1130487,0.44328358208955226,2.2558922558922556,thick_like
064.84701228,-27.94090036,322.89291389,+11.65399389,322.28668141,+11.43290893,329.40880131,+24.85774119,16136,EON_322.893_11.654,r,322.892914,11.653994,92.99,3.21,0.34,1.34,0.16,21.32,0.34,0.134,17.11,0.07,SC,6159.0,PGC1396754,NED,PGC1396754,PGC1396754,0.41744548286604366,2.3955223880597014,thick_like
049.78553035,-37.27508096,323.08779889,-04.06209389,322.43474158,-04.28370105,324.07664014,+09.98025938,16139,EON_323.088_-4.062,r,323.087799,-4.062094,161.01,4.14,0.67,1.43,0.16,20.61,0.43,0.097,16.02,0.12,SC,,PGC1063384,NED,PGC1063384,PGC1063384,0.3454106280193237,2.895104895104895,thick_like
063.90477761,-29.12492751,323.29116806,+10.26322194,322.68040465,+10.04097215,329.27917078,+23.41790783,16142,EON_323.291_10.263,r,323.291168,10.263222,178.02,3.31,0.11,0.86,0.1,22.02,0.17,0.007,17.57,0.06,SC,23245.0,SDSSJ213309.88+101547.4,NED,SDSSJ213309.88+101547.4,,0.2598187311178248,3.8488372093023258,thick_like
051.44829462,-36.83300890,323.41317694,-02.70165806,322.76419550,-02.92422267,324.83792975,+11.16188920,16145,EON_323.413_-2.702,r,323.413177,-2.701658,73.39,3.02,0.38,1.54,0.17,20.35,0.38,0.096,16.35,0.12,SC,,PGC1084940,NED,PGC1084940,PGC1084940,0.5099337748344371,1.961038961038961,thick_like
071.48477263,-23.68682990,323.64209000,+18.95096000,323.05800822,+18.72765902,333.17039715,+31.39879888,16148,EON_323.639_18.952,r,323.64209,18.95096,50.84,15.62,0.35,2.31,0.11,22.07,0.11,-0.051,14.45,0.1,SD,6608.0,UGC11768,NED,UGC11768,UGC11768,0.14788732394366197,6.761904761904761,intermediate
047.55430285,-39.07138341,323.74179111,-06.48667000,323.08183154,-06.71017797,323.90735319,+07.47534371,16151,EON_323.742_-6.487,r,323.741791,-6.48667,174.33,4.52,0.24,1.62,0.16,21.31,0.14,-0.061,16.07,0.16,SB,18124.0,PGC1032302,NED,PGC1032302,PGC1032302,0.35840707964601776,2.790123456790123,thick_like
050.59869281,-37.87080953,323.93481389,-03.82500194,323.28268123,-04.04907598,324.96624313,+09.93014088,16154,EON_323.935_-3.825,r,323.934814,-3.825002,112.03,3.8,0.18,1.57,0.16,20.88,0.2,0.053,16.28,0.1,SC,,PGC1066388,NED,PGC1066388,PGC1066388,0.41315789473684217,2.4203821656050954,thick_like
059.78634540,-32.77731662,323.98721306,+05.23039306,323.36121433,+05.00614052,328.12309806,+18.45404684,16157,EON_323.987_5.230,r,323.987213,5.230393,102.78,5.35,0.3,0.99,0.07,22.39,0.13,-0.078,17.28,0.06,SD,,,NED,NED,,0.18504672897196262,5.404040404040404,intermediate
060.37116246,-32.58541771,324.13342306,+05.73826611,323.50884161,+05.51359210,328.44980714,+18.88219953,16160,EON_324.133_5.738,r,324.133423,5.738266,144.37,9.92,0.09,2.07,0.22,22.14,0.13,0.066,15.23,0.12,SB,14504.0,UGC11778,NED,UGC11778,UGC11778,0.20866935483870966,4.792270531400966,thick_like
056.05115430,-35.31504734,324.21466111,+01.23510306,323.57710849,+01.01020983,326.94471764,+14.61498685,16163,EON_324.215_1.235,r,324.214661,1.235103,172.35,6.14,0.25,1.75,0.18,21.45,0.25,0.099,15.25,0.18,SB,12437.0,PGC189149,NED,PGC189149,PGC189149,0.28501628664495116,3.5085714285714285,thick_like
047.20111514,-39.92898322,324.35519389,-07.14908111,323.69359151,-07.37435091,324.27129552,+06.65114984,16166,EON_324.355_-7.149,r,324.355194,-7.149081,37.9,7.31,0.56,1.23,0.15,22.6,0.31,-0.094,16.64,0.06,SD,15904.0,PGC1023723,NED,PGC1023723,PGC1023723,0.16826265389876882,5.943089430894308,intermediate
046.31232494,-40.64395507,324.64920000,-08.09031000,323.98502712,-08.31641330,324.24004389,+05.66633300,16169,EON_324.649_-8.090,r,324.6492,-8.09031,164.13,4.12,0.08,0.95,0.11,21.99,0.26,-0.046,17.29,0.09,SB,15778.0,PGC1008476,NED,PGC1008476,PGC1008476,0.23058252427184464,4.336842105263158,thick_like
047.06805850,-40.32669714,324.65335111,-07.43379306,323.99107697,-07.65991009,324.45929328,+06.28559275,16172,EON_324.653_-7.434,r,324.653351,-7.433793,14.15,4.82,0.84,0.89,0.17,21.9,0.39,-0.037,17.65,0.09,SC,31871.0,PGC1019085,NED,PGC1019085,PGC1019085,0.1846473029045643,5.415730337078652,intermediate
058.09304832,-34.91270181,324.86145000,+02.82690806,324.22833631,+02.60017326,328.12992020,+15.89727109,16175,EON_324.861_2.827,r,324.86145,2.826908,60.01,16.34,0.37,2.96,0.13,22.02,0.06,-0.071,14.16,0.09,SD,4072.0,UGC11785,NED,UGC11785,UGC11785,0.18115055079559364,5.52027027027027,intermediate
055.19767641,-36.68375560,324.94455000,-00.11300889,324.30314706,-00.33996929,327.18970133,+13.10055699,16178,EON_324.945_-0.113,r,324.94455,-0.113009,160.04,5.84,0.07,1.02,0.06,21.98,0.16,-0.047,16.33,0.11,SB,20372.0,PGC091711,NED,PGC91711,PGC91711,0.17465753424657535,5.7254901960784315,intermediate
066.28592264,-29.54330859,324.97390694,+11.58767389,324.36581230,+11.36059745,331.47816495,+24.07567155,16181,EON_324.974_11.588,r,324.973907,11.587674,3.9,5.15,0.05,2.03,0.28,21.15,0.15,0.172,15.32,0.38,SA,19546.0,2MASXJ21395370+1135156,NED,2MASXJ21395370+1135156,,0.3941747572815533,2.536945812807882,thick_like
046.49013245,-40.96231482,324.99633806,-08.12719889,324.33225627,-08.35428193,324.55430000,+05.51919631,16184,EON_324.996_-8.127,r,324.996338,-8.127199,130.26,5.51,0.03,3.48,0.51,20.99,0.15,0.18,15.36,0.14,SC,15768.0,PGC189424,NED,PGC189424,PGC189424,0.6315789473684211,1.5833333333333333,thick_like
055.42360281,-36.69252343,325.05468806,+00.03110611,324.41369076,-00.19616404,327.34580669,+13.19951100,16187,EON_325.055_0.031,r,325.054688,0.031106,90.23,4.13,0.05,1.72,0.2,21.14,0.15,0.09,15.76,0.39,SB,18704.0,PGC189486,NED,PGC189486,PGC189486,0.41646489104116224,2.4011627906976742,thick_like
067.03471873,-29.12544496,325.08700611,+12.35480389,324.48106286,+12.12740804,331.89319903,+24.75235941,16190,EON_325.087_12.355,r,325.087006,12.354804,101.39,6.36,0.1,3.59,0.31,20.17,0.1,0.126,14.23,0.17,SC,5888.0,PGC067153,NED,PGC67153,PGC67153,0.5644654088050314,1.7715877437325906,thick_like
046.76366288,-41.04611171,325.17181389,-07.98775194,324.50823075,-08.21532753,324.76513832,+05.59400434,16193,EON_325.172_-7.988,r,325.171814,-7.987752,46.23,4.14,0.14,0.58,0.12,22.58,0.21,-0.045,17.82,0.05,SD,,PGC1009975,NED,PGC1009975,PGC1009975,0.14009661835748793,7.137931034482759,intermediate
062.32991042,-32.64046622,325.20004306,+07.00378806,324.57862167,+06.77609153,329.96545550,+19.70611521,16196,EON_325.200_7.004,r,325.200043,7.003788,59.88,6.98,0.2,1.05,0.12,23.1,0.14,0.07,17.0,0.13,SC,,2MASXJ21404801+0700136,NED,2MASXJ21404801+0700136,,0.1504297994269341,6.647619047619048,intermediate
070.36618078,-27.19051033,325.62356611,+15.83305389,325.02736517,+15.60415555,333.84988989,+27.80063541,16199,EON_325.624_15.833,r,325.623566,15.833054,167.48,6.28,1.55,1.25,0.16,22.84,0.48,-0.173,17.36,0.07,SC,,PGC093014,NED,PGC93014,PGC93014,0.19904458598726113,5.024,intermediate
074.62723757,-23.70876247,325.77087389,+21.01938194,325.19035171,+20.79006157,336.28240691,+32.54408958,16202,EON_325.771_21.019,r,325.770874,21.019382,94.85,5.1,0.49,1.41,0.13,22.15,0.23,-0.161,16.78,0.13,SC,,PGC1640998,NED,PGC1640998,PGC1640998,0.27647058823529413,3.617021276595745,thick_like
048.28276081,-41.45183269,326.09780889,-07.19620389,325.43695351,-07.42634315,325.89866059,+06.03825900,16205,EON_326.098_-7.196,r,326.097809,-7.196204,65.44,7.23,0.03,2.17,0.25,21.26,0.15,0.18,14.92,0.15,SB,5829.0,PGC091714,NED,PGC91714,PGC91714,0.30013831258644535,3.331797235023042,thick_like
063.00252965,-33.40998166,326.16018694,+06.95995806,325.53817812,+06.72961175,330.89697656,+19.33285348,16208,EON_326.160_6.960,r,326.160187,6.959958,32.33,8.71,0.12,1.43,0.1,22.34,0.12,-0.035,15.69,0.23,SB,10483.0,PGC093016,NED,PGC93016,PGC93016,0.16417910447761191,6.090909090909092,intermediate
048.90975488,-41.25320894,326.16439806,-06.68964694,325.50498045,-06.91996943,326.13070456,+06.49407319,16211,EON_326.164_-6.690,r,326.164398,-6.689647,8.63,16.69,0.25,2.76,0.2,22.57,0.17,-0.013,14.86,0.04,SD,3091.0,PGC067282,NED,PGC67282,PGC67282,0.16536848412222885,6.047101449275363,intermediate
048.13536547,-41.74580156,326.29870611,-07.43881889,325.63728282,-07.66950530,326.00654873,+05.74321712,16214,EON_326.299_-7.439,r,326.298706,-7.438819,149.55,5.79,0.04,0.73,0.14,22.38,0.19,0.015,17.99,0.04,SD,,PGC1018982,NED,PGC1018982,PGC1018982,0.12607944732297063,7.931506849315069,intermediate
092.82621277,-05.32071736,326.44116194,+46.41304806,325.96237849,+46.18178706,353.88477754,+54.70240661,16217,EON_326.441_46.413,r,326.441162,46.413048,66.82,6.6,0.13,1.92,0.08,21.07,0.09,0.021,15.33,0.07,IR,,PGC167526,NED,PGC167526,PGC167526,0.2909090909090909,3.4375,thick_like
068.89551920,-29.76458958,326.68084694,+13.14069500,326.07573330,+12.90892289,333.80367072,+24.92057677,16220,EON_326.681_13.141,r,326.680847,13.140695,7.76,10.53,0.55,2.06,0.27,22.9,0.2,0.123,16.09,0.11,SA,,PGC067336,NED,PGC67336,PGC67336,0.19563152896486233,5.1116504854368925,intermediate
070.73217424,-28.30356862,326.69833389,+15.31157306,326.09940629,+15.07974814,334.71354891,+26.93142030,16223,EON_326.698_15.312,r,326.698334,15.311573,154.15,5.03,0.07,1.93,0.11,20.59,0.14,0.053,14.94,0.27,SB,,PGC1481227,NED,PGC1481227,PGC1481227,0.3836978131212723,2.6062176165803113,thick_like
047.26571717,-42.63984951,326.76110806,-08.44116500,326.09718365,-08.67309892,326.10478016,+04.64555704,16226,EON_326.761_-8.441,r,326.761108,-8.441165,33.44,5.34,0.08,1.71,0.16,21.33,0.22,0.082,15.87,0.13,SC,18449.0,PGC1003693,NED,PGC1003693,PGC1003693,0.3202247191011236,3.1228070175438596,thick_like
047.43002205,-42.57719835,326.76593000,-08.30505500,326.10238239,-08.53700223,326.15488429,+04.77226610,16229,EON_326.766_-8.305,r,326.76593,-8.305055,177.19,6.64,0.99,1.63,0.18,22.6,0.27,-0.004,16.41,0.17,SA,18503.0,PGC1005426,NED,PGC1005426,PGC1005426,0.24548192771084337,4.073619631901841,thick_like
079.10931209,-20.95161094,326.90606694,+25.88776194,326.33922886,+25.65534932,339.81985672,+36.58239455,16232,EON_326.911_25.890,r,326.906067,25.887762,6.2,5.46,0.14,1.67,0.14,22.19,0.12,-0.024,16.8,0.07,SD,,PGC091717,NED,PGC91717,PGC91717,0.30586080586080583,3.2694610778443116,thick_like
056.61713565,-38.69498302,327.23635889,-00.34558194,326.59436988,-00.57880433,329.31907713,+12.10648407,16235,EON_327.236_-0.346,r,327.236359,-0.345582,113.98,7.68,0.33,1.78,0.13,21.14,0.23,-0.005,15.24,0.08,SD,4748.0,PGC091718,NED,PGC91718,PGC91718,0.23177083333333334,4.314606741573034,thick_like
069.12062539,-31.31435676,327.98642000,+12.23674611,327.37760979,+12.00152666,334.73894122,+23.61197829,16238,EON_327.986_12.237,r,327.98642,12.236746,109.57,3.23,0.18,1.87,0.37,19.57,0.33,0.221,15.67,0.13,SC,8216.0,PGC1406025,NED,PGC1406025,PGC1406025,0.5789473684210527,1.727272727272727,thick_like
050.36156566,-42.82020113,328.07540889,-06.56883194,327.41723161,-06.80424068,327.97003238,+05.97000241,16241,EON_328.075_-6.569,r,328.075409,-6.568832,48.07,3.46,0.15,1.36,0.15,21.29,0.23,0.152,16.81,0.11,SC,,PGC1031349,NED,PGC1031349,PGC1031349,0.3930635838150289,2.5441176470588234,thick_like
048.48879047,-43.66604200,328.10849000,-08.17360306,327.44609826,-08.40909394,327.45460056,+04.44917934,16244,EON_328.108_-8.174,r,328.10849,-8.173603,103.72,5.0,0.27,3.14,0.73,20.78,0.32,0.432,14.47,0.47,SB,10356.0,PGC090397,NED,PGC90397,PGC90397,0.628,1.592356687898089,thick_like
081.72405579,-19.91621913,328.14984111,+28.30634500,327.58840978,+28.07065961,342.37170428,+38.30621062,16247,EON_328.150_28.306,r,328.149841,28.306345,23.46,20.41,0.43,3.84,0.21,22.44,0.07,-0.055,14.19,0.06,IR,3477.0,UGC11838,NED,UGC11838,UGC11838,0.18814306712395884,5.315104166666667,intermediate
049.69681517,-43.27091240,328.21212806,-07.21746194,327.55231523,-07.45322313,327.87703426,+05.31381754,16250,EON_328.212_-7.217,r,328.212128,-7.217462,132.07,5.68,0.43,1.0,0.09,21.66,0.29,0.008,16.74,0.09,SD,21495.0,PGC1022610,NED,PGC1022610,PGC1022610,0.17605633802816903,5.68,intermediate
064.59503111,-35.32456608,328.48950194,+06.74846500,327.86579975,+06.51196060,333.10338362,+18.31697707,16253,EON_328.490_6.749,r,328.489502,6.748465,123.73,7.27,0.19,2.04,0.09,20.94,0.19,-0.011,14.52,0.21,SB,8453.0,PGC067598,NED,PGC67598,PGC67598,0.2806052269601101,3.563725490196078,thick_like
064.44049053,-35.56467830,328.59210194,+06.49723194,327.96770044,+06.26046571,333.10913969,+18.04591461,16256,EON_328.592_6.497,r,328.592102,6.497232,55.44,4.03,0.16,1.48,0.18,21.01,0.3,-0.005,16.48,0.11,SC,,PGC1301865,NED,PGC1301865,PGC1301865,0.3672456575682382,2.7229729729729732,thick_like
077.36826348,-25.16193815,328.77874806,+21.72149111,328.19559289,+21.48421533,339.65485832,+32.07986149,16259,EON_328.779_21.721,r,328.778748,21.721491,92.15,6.67,0.24,1.21,0.09,22.38,0.2,0.032,16.33,0.09,SB,,2MASXJ21550694+2143174,NED,2MASXJ21550694+2143174,,0.18140929535232383,5.5123966942148765,intermediate
047.67612831,-44.76491654,328.78311194,-09.22338500,328.11839073,-09.46060540,327.72576154,+03.23528529,16262,EON_328.783_-9.223,r,328.783112,-9.223385,176.61,5.52,0.52,1.29,0.11,21.66,0.29,0.018,16.05,0.13,SB,17413.0,PGC190762,NED,PGC190762,PGC190762,0.23369565217391305,4.27906976744186,thick_like
057.46987677,-40.17688767,328.82431000,-00.67473194,328.18153472,-00.91207470,330.72543532,+11.25035290,16265,EON_328.824_-0.675,r,328.82431,-0.674732,136.15,3.68,0.05,0.99,0.1,21.98,0.11,-0.026,17.34,0.05,IR,20677.0,SDSSJ215517.92-004030.0,NED,SDSSJ215517.92-004030.0,,0.26902173913043476,3.7171717171717176,thick_like
