galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_ceiling_theory,beta_ceiling_theory_median,beta_ceiling_theory_n_valid,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,formula,,178303215077.26443,113715082668.71259,113715082668.71259,False,False,214126639554.7191,242589830504.567,8,0.8326998240296012,4.977280024959058,,,gbar_char_logmean,sigma_char_rms,1615.7787131809846,1635.1392377162035,0.21206736212470098,0.27890603436606043,0.27481449322733176,8,True,4.463084804265478,0.1788377622434531,2.914369651721523,0.521199346864109,-1.4630848042654776,0.6377623792113689,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,155201.60021155866,123711.24386341141,1288.8399131485482,1497.2564480935227,11774935467.085066,1070448678.8259151,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4010_rotation_curve.png,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,formula,,100361205684.54686,64270285361.25369,64270285361.25369,False,False,114598905729.98064,182585191758.7076,27,0.8757605933953608,7.04897598378146,,,gbar_char_logmean,sigma_char_rms,1138.8862424505674,1408.061189332279,0.32581996691724335,0.2659329206249046,0.4412863670077911,27,True,3.933439630342024,0.33348270601746755,2.5096399764025077,0.8369215304603217,-0.9334396303420238,0.6403897295063059,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,144568.71789181928,116167.34339238144,668.4192625760815,786.0016621657446,26493857306.379498,756967351.6108428,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,formula,,8.427159345902021e-12,5.373394037149658e-12,5.373394037149658e-12,False,False,inf,inf,0,,8.427159345902021e-12,,,gbar_char_logmean,sigma_char_rms,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,True,27.78450267897249,2.1713905376174505e-13,8.734263482638701,1.8965497079259314e-12,-24.78450267897249,0.6376281516217733,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,formula,,91059765657.94548,67163848809.7283,67163848809.7283,False,False,174773618105.46732,266309331036.30667,3,0.5210155093487586,1.0877502706619384,,,gbar_char_logmean,sigma_char_rms,458.40876758835077,403.4461294102056,0.18271387362788408,0.12227910129140214,0.2702306136099259,3,True,3.2878580687585925,0.712727192157277,0.7190770844077126,0.5125057913145502,-0.28785806875859254,0.7375798556523946,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,110752.27790953043,77410.01715712686,2138.5289960113264,2090.7796130023457,14851680579.585579,2970336115.9171157,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,formula,,1.0921904005717613e-11,6.964113463356164e-12,6.964113463356164e-12,False,False,inf,inf,0,,1.0921904005717613e-11,,,gbar_char_logmean,sigma_char_rms,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,True,27.989769281789435,1.7055329492734463e-13,11.119982810850168,1.8965497079259314e-12,-24.989769281789435,0.6376281516217733,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,formula,,392950495294.6539,250556298055.94345,250556298055.94345,False,False,592438696567.1888,48792431930861.91,2,0.6632762133391283,1.969793164648451,,,gbar_char_logmean,sigma_char_rms,4732.361785111256,4327.859358517689,0.012719246504145956,0.0,0.04379408595333131,2,True,6.851536013822525,0.010767544160243961,7.713705157610591,0.08305766092367364,-3.8515360138225248,0.6376281517804523,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,56398.680966804386,17530.654642382182,100.9103196933428,0.341839223175614,659972538.9486815,59997503.540789224,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,formula,,137678356284.4946,87806058966.55673,87806058966.55673,False,False,154319506009.68796,244091640654.63367,20,0.8921643144441593,8.273368039953427,,,gbar_char_logmean,sigma_char_rms,1965.265297959518,2071.8489579062953,0.28415766653038343,0.3188127192120197,0.34814501676668347,20,True,4.463246861619357,0.17880366905297193,3.692733674660283,0.6602743298647221,-1.463246861619357,0.6377622549844858,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,157808.4389775439,136327.88226824894,790.7880566501373,893.8765996592514,16540521558.24139,719153111.2278866,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,formula,,129742254222.85356,82734116529.9939,82734116529.9939,False,False,143224017900.72964,306288229638.4433,5,0.9058693934475399,9.62353719608392,,,gbar_char_logmean,sigma_char_rms,1860.9677558685448,2448.5831298572934,0.26231865101106716,0.2647226875149659,0.33911266985764144,5,True,4.627598453641813,0.14736810447884752,4.364201040970887,0.6431440349724927,-1.6275984536418129,0.6376805846758644,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,147190.63258784544,121428.61490870807,788.2770657662314,912.5305603835719,707708205.9014416,117951367.65024026,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,formula,,137960628396.76562,87968949938.42441,87968949938.42441,False,False,155094031514.45483,250044264204.55402,8,0.8895289331872686,8.052143958156773,,,gbar_char_logmean,sigma_char_rms,2234.475216836735,2674.6843206517738,0.15978308445102388,0.0,0.2629564619713402,8,True,4.91886434664393,0.10461299847799545,4.767189626572853,0.4987100011489816,-1.9188643466439297,0.6376380780568173,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,118437.58046078504,77238.99628277177,418.7926911699994,0.5354745363534174,2786785964.7139764,174174122.79462352,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,formula,,74958213018.2303,88144178167.09158,88144178167.09158,False,False,93753992368.87192,156730224369.83865,23,0.7995202244114549,3.988034314505374,,,gbar_char_logmean,sigma_char_rms,670.1451766953198,577.1197050715907,0.6124692087567253,0.5734408805643074,0.6334446294866217,23,True,2.868051452059779,1.1679307412956879,1.0286219760833843,1.2013592270401023,0.13194854794022115,1.1759108791141322,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,232245.8656473851,230290.45511705044,2320.3210127539674,2270.200448645967,39822363445.875656,1810107429.3579843,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,formula,,56657342345.34366,62325510188.80685,62325510188.80685,False,True,62325510188.80685,94761372737.49756,14,0.9090554120408766,9.995706533405455,,,gbar_char_logmean,sigma_char_rms,735.9389734293841,866.9150838264462,0.9040307847326892,0.9509915302389149,0.9922671565966104,14,True,2.8324122551412327,1.2179413954974831,1.5451350885886568,1.881883986027796,0.16758774485876726,1.2218729767755434,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,237295.3103402807,229502.60738043857,3035.785838215583,3195.690799369524,19189393259.929638,1476107173.8407414,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,formula,,285201724437.8785,181852648851.51096,181852648851.51096,False,False,328658443806.825,730304282580.8964,7,0.867775436207904,6.562891276180388,,,gbar_char_logmean,sigma_char_rms,5269.303887614678,5971.625162849993,0.051355202788545315,0.0,0.09735341512351194,7,True,6.446168496917371,0.01734734381186672,10.643450260770509,0.18463559101808852,-3.4461684969173714,0.6376281532306141,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,96534.88081625212,55875.138845696834,310.6878118999415,0.8174093873467221,2784274076.5102916,154681893.13946065,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,formula,,1.066879828765562e-11,6.802726132183393e-12,6.802726132183393e-12,False,False,inf,inf,0,,1.066879828765562e-11,,,gbar_char_logmean,sigma_char_rms,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,True,27.971209060261522,1.7431837747219332e-13,10.879803583695372,1.8965497079259314e-12,-24.971209060261522,0.6376281516217733,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,formula,,121635209276.23677,78064512891.26344,78064512891.26344,False,False,148108636866.70782,172968556695.27075,21,0.8212566927187633,4.594615066770524,,,gbar_char_logmean,sigma_char_rms,990.5384813412618,1105.733861534528,0.2790370701758592,0.28236993727454707,0.3772145532600088,21,True,3.861338735757882,0.36300463030883406,1.9707907036944217,0.7154061508106805,-0.8613387357578821,0.6417920711919595,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,147495.91171427097,114638.61751051247,944.1776476639131,1229.3178338686314,33451404316.25666,1079077558.5889246,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,formula,,4.468511618044571e-11,2.8492488035141794e-11,2.8492488035141794e-11,False,False,inf,inf,0,,4.468511618044571e-11,,,gbar_char_logmean,sigma_char_rms,21660.17275912335,23170.208889232446,0.0,0.0,0.0,0,True,29.10501110426201,4.592449455634084e-14,41.29712751871916,1.8965497079259314e-12,-26.10501110426201,0.6376281516217733,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.02955192190641,53.236780920756786,0.21456873998303921,0.216260082715879,251.4164593960225,14.789203493883676,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC5005_rotation_curve.png,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,formula,,88499852731.78258,56541425684.05906,56541425684.05906,False,False,95030357792.58553,132796842572.43643,16,0.931279801397186,13.551762368728827,,,gbar_char_logmean,sigma_char_rms,1316.8768980570999,2070.048818358792,0.4410264340159608,0.5265002566654471,0.5517254072044385,16,True,4.071141353148959,0.2836068593748794,3.6895252188021535,1.0463746598888934,-1.0711413531489589,0.6388872290603663,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,,,0.45,0.35,,,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,157739.77798778852,131405.72523449265,636.7835086483828,786.6045767657488,75462675224.3672,3593460724.9698668,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\tables\NGC5033_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_114817_formula\figures\NGC5033_rotation_curve.png,ok,
