galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,formula_dim_balance_scale,formula_g_suppression_lambda,formula_g_suppression_power,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
F568-3,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F568-3_normalized.csv,formula,,1999.210214863086,1435.5399397587566,1435.5399397587566,False,False,0.9996051074315431,2531.334310335812,,,gbar_char_logmean,sigma_char_rms,432.68924740271166,381.98158064632844,0.2195649086738448,0.23611447004226263,0.22375824000068464,17,True,3.572220782018961,0.6233198395424757,0.6808200185490817,0.42436862471931897,-0.5722207820189609,0.7180535238797128,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,31.32255632483206,27.094633743009993,0.35098458421782097,0.3654819795178137,224.62641535506248,13.213318550297792,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F568-3_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F568-3_rotation_curve.png,ok,
F568-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F568-V1_normalized.csv,formula,,1999.555811733417,2000.0,2000.0,False,True,0.9997779058667084,4501.595296774708,,,gbar_char_logmean,sigma_char_rms,369.2037649063032,363.65721565740824,0.3824496283689656,0.3842236642324263,0.38248482775980247,15,True,2.85688695945316,1.1191707148611925,0.6481598193568915,0.7254014883739536,0.14311304054684015,1.1546605922251665,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,48.037212576710296,45.0445089834855,0.47104293900443317,0.4841225252420454,353.01460868310784,25.21532919165056,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F568-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F568-V1_rotation_curve.png,ok,
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,formula,,742.5248292868562,428.1453479713903,428.1453479713903,False,False,0.9997055401564219,3395.0488053261565,,,gbar_char_logmean,sigma_char_rms,1790.4438784067086,1827.3529504528233,0.29266888060093105,0.3086513794866476,0.2941126371418607,7,True,4.35768650908884,0.17126380192510754,3.2569593212268115,0.5577992360687214,-1.3576865090888397,0.5766074494540396,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,47.083231560313,41.679499672580114,0.5944378047223599,0.47909947519332313,1551.6751879782332,129.30626566485276,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F571-8_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F571-8_rotation_curve.png,ok,
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,formula,,1999.3977968984093,2000.0,2000.0,False,True,0.9996988984492047,3320.1386569038814,,,gbar_char_logmean,sigma_char_rms,221.19778920308482,219.46774977502827,0.28798161085404717,0.2911502582944138,0.28806453343387833,7,True,2.585127958428066,1.3966687455257891,0.3911655562551957,0.5463287067478417,0.4148720415719338,1.4147838851049452,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,27.726400919610004,24.90846187979316,0.32527797145571624,0.37672899750456385,142.23583025250218,23.705971708750365,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F571-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F571-V1_rotation_curve.png,ok,
F574-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F574-1_normalized.csv,formula,,1999.3261608292098,1529.095181988266,1529.095181988266,False,False,0.9996630804146049,2967.067287710526,,,gbar_char_logmean,sigma_char_rms,364.4962482269504,397.6921716481688,0.2591887243264189,0.263493318546944,0.25942785215365943,14,True,3.451099905422256,0.694134918524613,0.7088215908740922,0.49201781722987453,-0.451099905422256,0.7648052688682281,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,32.97882435524792,30.627304806465084,0.36931213850519645,0.40134806550421004,728.9559938374166,56.07353798749359,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F574-1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F574-1_rotation_curve.png,ok,
F574-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F574-2_normalized.csv,formula,,1998.834610248757,1679.4094449067463,1679.4094449067463,False,False,0.9994173051243784,1715.1640540142282,,,gbar_char_logmean,sigma_char_rms,201.78452023121386,208.41862823115696,0.155676974703903,0.1579473112791119,0.15572283388581706,0,True,3.2887848780562834,0.7950420509115738,0.3714722948112245,0.2953360951235447,-0.2887848780562834,0.8401942993661402,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,3.0176485392137957,2.7000322928677765,0.11847309171838058,0.07834622956044815,0.6240796752430628,0.1560199188107657,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F574-2_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F574-2_rotation_curve.png,ok,
F579-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F579-V1_normalized.csv,formula,,1637.7859096835841,1003.2335735450499,1003.2335735450499,False,False,0.999665909708077,2992.2028082711763,,,gbar_char_logmean,sigma_char_rms,780.6208149807635,726.2021259374882,0.2614732655861951,0.26153445916098894,0.2614739678254071,14,True,4.008899634987513,0.3831292201737708,1.2943371353523812,0.49589837730951025,-1.0088996349875128,0.6125547714223967,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,36.430450626621344,35.76477434590556,0.36064713262948755,0.3424320828304718,170.20404185668724,13.092618604360556,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F579-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F579-V1_rotation_curve.png,ok,
F583-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F583-1_normalized.csv,formula,,1999.5349946746069,2000.0,2000.0,False,True,0.9997674973373034,4300.026011494581,,,gbar_char_logmean,sigma_char_rms,156.08329519450797,160.76232253372171,0.36536901643481146,0.37732716270220173,0.36651023264707555,24,True,2.044348724478504,2.4259182785424365,0.28653268365508006,0.6951048746786763,0.9556512755214959,1.7158701994118437,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,24.22534178792532,21.24963619279979,0.45242381445098995,0.41123513821563723,445.94633744996236,18.581097393748433,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F583-1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F583-1_rotation_curve.png,ok,
F583-4,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F583-4_normalized.csv,formula,,1999.178953387587,1565.8856200668351,1565.8856200668351,False,False,0.9995894766937935,2434.9152936791143,,,gbar_char_logmean,sigma_char_rms,325.17850306930694,318.9798421099498,0.21580889899185263,0.216116694425876,0.21581043354726032,12,True,3.408419368248888,0.7199188296588441,0.5685296700815319,0.4092952147114252,-0.40841936824888814,0.7832643583074237,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,15.492425914865706,13.754229433490728,0.2838611478627254,0.27066239659451774,140.0399521088612,12.7309047371692,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\F583-4_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\F583-4_rotation_curve.png,ok,
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,formula,,1999.196038118898,2000.0,2000.0,False,True,0.999598019059449,2486.680133862259,,,gbar_char_logmean,sigma_char_rms,143.23285763613387,141.04456781658732,0.21869755364243065,0.2273761369368344,0.22008003776649973,34,True,2.3907998517625115,1.660346082539631,0.2513889939788624,0.41739273134638305,0.6092001482374885,1.5563865037886377,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,13.783852435306665,11.49053487668558,0.2666629606133957,0.2622764688553588,4690.639279689847,142.14058423302566,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\IC2574_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\IC2574_rotation_curve.png,ok,
IC4202,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC4202_normalized.csv,formula,,309.83508849738297,176.26117504362645,176.26117504362645,False,False,0.9991407759967113,1162.8408566012704,,,gbar_char_logmean,sigma_char_rms,4577.361699034203,4637.730830585807,0.095790302338181,0.10618277181709758,0.1084341934637386,22,True,4.49438658112093,0.024879121947649043,8.266000640037475,0.2056508379428374,-1.4943865811209296,0.5688870679510376,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,35.17937458674846,23.801691664463387,0.21532268154311895,0.06303866267230032,1846.29812788411,59.55800412529387,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\IC4202_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\IC4202_rotation_curve.png,ok,
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,formula,,1998.969346139848,2000.0,2000.0,False,True,0.9994846730699241,1939.5157030169732,,,gbar_char_logmean,sigma_char_rms,177.04964157706092,142.10489956357046,0.1746095043006829,0.1747929641714534,0.17461076110440407,15,True,2.6639639261263603,1.3074837130578496,0.25327886280035833,0.33115798797328216,0.33603607387363965,1.345975567385851,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,7.142867552680669,6.043153314034514,0.5949937533373544,0.1687716373849864,191.32708828176874,13.666220591554909,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\KK98-251_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\KK98-251_rotation_curve.png,ok,
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,formula,,793.4039077894923,455.249605003557,455.249605003557,False,False,0.9995916904672415,2448.122344129992,,,gbar_char_logmean,sigma_char_rms,2176.6304273504275,1697.961358605686,0.2161128440014257,0.220544589843481,0.21690034890890042,28,True,4.402415440539513,0.1359273288103383,3.0263398609575303,0.41136229337220775,-1.4024154405395128,0.573792995640683,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,31.79884310647659,28.570361672453842,0.314457785790396,0.3075394713967669,1526.1616691933882,54.50577389976387,29,29,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC0024_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC0024_rotation_curve.png,ok,
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,formula,,1998.7748647971102,1212.1037204141742,1212.1037204141742,False,False,0.9993874323985551,1631.4728856720853,,,gbar_char_logmean,sigma_char_rms,430.4765943012212,440.0158388969217,0.1422174154568165,0.16040069070529697,0.14863447123431786,20,True,4.0518542080564375,0.35943930602060664,0.7842566416234119,0.2818926630071708,-1.0518542080564375,0.6064233354951716,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,20.76878925398333,18.121449936016635,0.22317728732503822,0.29579905386718897,1067.8114067824658,53.39057033912329,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC0055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC0055_rotation_curve.png,ok,
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,formula,,1999.0581637150901,1223.013031680793,1223.013031680793,False,False,0.9995290818575451,2122.511306629464,,,gbar_char_logmean,sigma_char_rms,572.6412977099235,531.3199865191835,0.1844348055867526,0.20705815239943995,0.1899051637427008,18,True,4.014007100744289,0.3803250712008689,0.9469914294438515,0.3601645828298454,-1.0140071007442888,0.6117946210268943,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,24.68736783961636,19.803508741180956,0.2865074141840868,0.27792931992358455,398.2976845492294,19.91488422746147,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC0100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC0100_rotation_curve.png,ok,
NGC0247,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0247_normalized.csv,formula,,1999.2130920998713,1359.5655250305947,1359.5655250305947,False,False,0.9996065460499357,2540.5934948334966,,,gbar_char_logmean,sigma_char_rms,449.4103549864976,429.5522221864013,0.2245202714613312,0.2245845805321024,0.224520366219661,26,True,3.691601404150035,0.5561783843377942,0.7656069472824095,0.4258140349773213,-0.6916014041500351,0.6800503310042736,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,29.600853624345262,28.000206037903677,0.31959845918752616,0.32103782977246875,3052.7818484386835,122.11127393754734,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC0247_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC0247_rotation_curve.png,ok,
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,formula,,1460.5436325779665,854.283208237422,854.283208237422,False,False,0.9995364387542438,2156.212254377783,,,gbar_char_logmean,sigma_char_rms,465.23016957284534,836.8923625835481,0.19183294247436145,0.20098754363089688,0.1927117109304137,21,True,4.2483834796096875,0.24502637611877526,1.4916244727131522,0.3654873390789827,-1.2483834796096875,0.5849076940820656,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,54.96848692021901,50.796074985014684,0.29452573777169816,0.31894356797703566,1985.9649565263214,73.55425764912302,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC0289_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC0289_rotation_curve.png,ok,
