galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,beta_upper_dynamic,beta_upper_ratio_raw,beta_upper_ratio_used,beta_g_hat,beta_sigma_hat,beta_cap_mix_alpha,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_cap_eta_g,formula_cap_eta_sigma,formula_cap_mix_alpha,formula_coherence_floor,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,formula,,1161.8044794411474,1161.8044794411474,1161.8044794411474,False,False,0.8074367864434238,4.193099873700405,,,gbar_char_logmean,sigma_char_rms,279.3234539784884,354.4466432558757,1.041498901513425,1.1155722133208932,1.08069587239999,30,1438.8797970905352,0.7194398985452676,0.7194398985452676,0.6317434726245472,1.4839430954892672,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.10692589116366,23.0374781129075,0.29702160799940264,0.3323678875570104,1280.4192300043112,44.152387241527975,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC08490_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC08490_rotation_curve.png,ok,
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,formula,,1048.0897290856292,1048.0897290856292,1048.0897290856292,False,False,0.7448328736668941,2.91900012501829,,,gbar_char_logmean,sigma_char_rms,217.43356164383562,276.8353429474708,0.963578685315401,1.0689720281381088,0.9875107755787728,11,1407.1475174367213,0.7035737587183606,0.7035737587183606,0.49341395729508997,1.412141903181229,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.307501353946536,9.739058900266224,0.1929940245417546,0.20268376775619437,273.5293853936993,27.352938539369926,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC08550_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC08550_rotation_curve.png,ok,
UGC08699,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08699_normalized.csv,formula,,1871.9243409470955,1871.9243409470955,1871.9243409470955,False,False,0.9637659621646884,26.598359436095095,,,gbar_char_logmean,sigma_char_rms,3659.376815642459,5884.489758730845,0.23824414070845218,0.22680777128737722,0.3636870614316787,27,1942.3017770233528,0.9711508885116764,0.9711508885116764,10.4881455799838,0.815230922267428,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.20147795094389,30.131587569277084,0.16411969729788678,0.10938751423312174,1630.4236001820573,40.76059000455143,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC08699_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC08699_rotation_curve.png,ok,
UGC08837,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08837_normalized.csv,formula,,743.8718031208139,743.8718031208139,743.8718031208139,False,False,0.48387328089029186,0.9375086833809886,,,gbar_char_logmean,sigma_char_rms,295.3078593426501,305.7147164185102,0.22468200607670788,0.16225352431546902,0.3105175523925464,6,1537.3277105777436,0.7686638552888718,0.7686638552888718,0.5448867417915848,0.7473563196667965,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.913436332064806,3.8603158909046793,0.16534110393179022,0.1497474946100275,23.31103362562712,3.330147660803874,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC08837_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC08837_rotation_curve.png,ok,
UGC09037,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09037_normalized.csv,formula,,1444.6869691694326,1444.6869691694326,1444.6869691694326,False,False,0.7743167680655205,3.430989362516398,,,gbar_char_logmean,sigma_char_rms,1518.487816673853,1616.9594589640349,0.13056510907086366,0.021723142162407092,0.19652880094073805,11,1865.7570502815033,0.9328785251407516,0.9328785251407516,2.8819671539719534,0.5811185500409837,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.603201865057116,25.684062565605323,0.22821044929365275,0.1508268624772784,803.7873204948363,38.2755866902303,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC09037_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC09037_rotation_curve.png,ok,
UGC09133,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09133_normalized.csv,formula,,1827.4225566746811,1827.4225566746811,1827.4225566746811,False,False,0.9611113815577386,24.714464541462586,,,gbar_char_logmean,sigma_char_rms,6623.2401230283285,3917.6943609891528,0.32281968421940166,0.025623366214804207,0.5101465584639842,35,1901.3639748109663,0.9506819874054832,0.9506819874054832,6.982652783951469,0.9820024133230425,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,59.249542752538645,52.98547594824019,0.20919392549425608,0.21041715880517842,52807.86642683787,788.1771108483264,68,68,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC09133_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC09133_rotation_curve.png,ok,
UGC09992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09992_normalized.csv,formula,,831.7955809439926,831.7955809439926,831.7955809439926,False,False,0.539537402214045,1.1717290498909265,,,gbar_char_logmean,sigma_char_rms,314.74085470085475,333.86097328374046,0.3454900235896037,0.3346421460986171,0.34997163497914574,5,1541.6828889538285,0.7708414444769143,0.7708414444769143,0.5950528652173518,0.7981754981633702,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.0720948540059996,1.0146755231323232,0.031186994224307363,0.03259298986625953,0.17939220367125097,0.04484805091781274,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC09992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC09992_rotation_curve.png,ok,
UGC10310,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC10310_normalized.csv,formula,,1146.2174066970676,1146.2174066970676,1146.2174066970676,False,False,0.7579502375012692,3.1313818682439054,,,gbar_char_logmean,sigma_char_rms,419.25904977375563,418.7687875825122,0.6958461505543341,0.6964132706911642,0.696939094673067,7,1512.25944657765,0.756129723288825,0.756129723288825,0.7463872295813089,1.1658360520770428,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.49860238672584,13.490047264429405,0.20248997362002724,0.22780963619039926,57.47107040332633,9.578511733887721,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC10310_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC10310_rotation_curve.png,ok,
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,formula,,1749.8555927324176,1749.8555927324176,1749.8555927324176,False,False,0.8905562591097748,8.137114574720401,,,gbar_char_logmean,sigma_char_rms,8194.350783701804,5589.950190317983,0.04885394835127267,0.0,0.12705566783047123,7,1964.9017957401397,0.9824508978700699,0.9824508978700699,9.963176721299618,0.45716929099496173,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.61068957144138,35.941716229072945,0.20998802773592676,0.17009910364640757,1401.5716866681544,40.04490533337584,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC11455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC11455_rotation_curve.png,ok,
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,formula,,4.933699357629904e-09,4.933699357629904e-09,4.933699357629904e-09,False,False,2.4668498055019854e-12,2.466849805508071e-12,,,gbar_char_logmean,sigma_char_rms,1634.6260051406925,1560.8599915428729,0.0,0.0,0.0,0,1999.9998972884096,0.9999999486442048,0.9999999486442048,2.781978980757832,3.57174402131695e-07,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.837740296482337,19.198458533925848,0.8001143757660647,0.32887164907098265,79.37975868717581,7.216341698834165,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC11557_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC11557_rotation_curve.png,ok,
UGC11820,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11820_normalized.csv,formula,,999.7223765559667,999.7223765559667,999.7223765559667,False,False,0.7093746464630454,2.4408560293513566,,,gbar_char_logmean,sigma_char_rms,236.4291803158818,263.3087668575145,0.8604341803569973,0.9198764913162161,0.8789117842108328,10,1409.300968875333,0.7046504844376664,0.7046504844376664,0.469305036208143,1.3244947296626621,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.131775711399218,15.833927873945735,0.3343590988794752,0.3168016487159646,5077.062145505657,564.1180161672952,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC11820_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC11820_rotation_curve.png,ok,
UGC11914,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11914_normalized.csv,formula,,1878.9844570556102,1878.9844570556102,1878.9844570556102,False,False,0.9412641442253135,16.025375502079118,,,gbar_char_logmean,sigma_char_rms,26103.61195822454,30298.46018778437,0.007354029909311378,0.0,0.04406477982511102,3,1996.2350298619592,0.9981175149309796,0.9981175149309796,54.00207568164122,0.25534697006091295,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.16549137350046,18.343097251141334,0.06814650604530559,0.06522379677586906,951.8630323391216,14.872859880298774,65,65,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC11914_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC11914_rotation_curve.png,ok,
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,formula,,1543.5517138106516,1543.5517138106516,1543.5517138106516,False,False,0.9127271055881458,10.45831138911066,,,gbar_char_logmean,sigma_char_rms,1103.3007870916965,1121.9129922566055,0.7636804671539132,0.7793224891598198,0.7997307725393454,31,1691.1426256109849,0.8455713128054925,0.8455713128054925,1.9996273718386681,1.257475176487702,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,74.4134178436319,73.51635370703423,0.32448108254858593,0.344671511942428,971.1552913687462,32.37184304562488,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC12506_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC12506_rotation_curve.png,ok,
UGC12632,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12632_normalized.csv,formula,,922.405464398933,922.405464398933,922.405464398933,False,False,0.6692679095147924,2.0235953170825622,,,gbar_char_logmean,sigma_char_rms,201.66424999999998,215.8597830773644,0.8982436464863698,0.8910524155438031,0.9003588707294541,15,1378.2305281418032,0.6891152640709016,0.6891152640709016,0.38473494263798497,1.3421743434307218,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.704161091369304,17.295524949496563,0.27281103627165504,0.3138068448733807,559.0476253349387,39.93197323820991,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC12632_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC12632_rotation_curve.png,ok,
UGC12732,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12732_normalized.csv,formula,,953.4384806536252,953.4384806536252,953.4384806536252,False,False,0.693416224025472,2.2617512026568662,,,gbar_char_logmean,sigma_char_rms,182.66865162037033,220.56486439851233,0.9720074972884672,1.0094357116460992,0.97735304420687,16,1374.9872697218598,0.6874936348609298,0.6874936348609298,0.3931209845694276,1.404134256649296,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,28.560833876176837,26.494062628235092,0.3283729535887622,0.3745752074123274,1105.904542561385,73.72696950409232,16,16,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGC12732_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGC12732_rotation_curve.png,ok,
UGCA281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGCA281_normalized.csv,formula,,1141.1983224770136,1141.1983224770136,1141.1983224770136,False,False,0.7358240190468998,2.785355490655043,,,gbar_char_logmean,sigma_char_rms,536.7199999999999,458.14325770429065,0.5514045682366865,0.5373092849001183,0.5712251713307819,7,1550.9120291495624,0.7754560145747812,0.7754560145747812,0.8165658162904142,1.0450194209382517,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.300085154291915,7.9344868192637055,0.6938035029422566,0.18593190499873652,178.91315356662304,29.818858927770506,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGCA281_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGCA281_rotation_curve.png,ok,
UGCA442,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGCA442_normalized.csv,formula,,808.8570616432498,808.8570616432498,808.8570616432498,False,False,0.6124464252201992,1.580288417074149,,,gbar_char_logmean,sigma_char_rms,154.9649014667915,146.10885470944223,1.0378002221455027,1.0277983928751881,1.056582598553107,8,1320.6984779973743,0.6603492389986871,0.6603492389986871,0.2604152613986092,1.4656397193617843,0.6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,1.0,0.55,0.6,0.35,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.271934150850022,13.04787087114144,0.34488463637216515,0.2992290802366874,993.9486547535193,141.99266496478847,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\tables\UGCA442_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_160452_formula\figures\UGCA442_rotation_curve.png,ok,
