r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,r_scale,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
16.83,314.0,283.7363587910439,13.5,ESO563-G021,15.18,283.33,0.0,5858.348187759953,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.003279495107795,0.003992083498712162,0.982016095767664,0.0072715786065069565,0.0071408072332296325,0.36477002500437106,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,3.9439719065878953,8.147211006711085,283.85330427385884,30.14669572614116,30.263641208956074,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
18.56,317.0,277.4176075882712,12.7,ESO563-G021,22.91,276.47,0.0,5414.27801724138,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.003279495107795,0.003992083498712162,0.982016095767664,0.0072715786065069565,0.0071408072332296325,0.36477002500437106,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,3.2429936696801263,7.758219029472108,277.52606897823006,39.47393102176994,39.58239241172879,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
20.3,319.0,274.1903712751416,10.4,ESO563-G021,33.06,272.19,0.0,5012.857142857143,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.003279495107795,0.003992083498712162,0.982016095767664,0.0072715786065069565,0.0071408072332296325,0.36477002500437106,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,2.7108779736754682,7.418276273206061,274.29070440477125,44.70929559522875,44.809628724858385,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
23.68,317.0,274.2245512349323,9.3,ESO563-G021,39.67,271.34,0.0,4243.623310810811,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,2.1435454188101777,7.124545986757683,274.3170859708112,42.682914029188794,42.77544876506772,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
25.41,317.0,265.4585180400132,7.23,ESO563-G021,44.98,261.62,0.0,3954.7028728846913,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,1.8616016536245545,6.8777393101658,265.5476004373201,51.45239956267989,51.54148195998681,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
27.06,312.0,257.17034238029856,8.39,ESO563-G021,46.29,252.97,0.0,3597.339246119734,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,1.6414985431796527,6.664754352445512,257.25668883544785,54.74331116455215,54.829657619701436,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
28.8,312.0,247.63895028851982,8.37,ESO563-G021,43.21,243.84,0.0,3380.0,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,1.4491425572104362,6.460286808467606,247.723202396642,64.276797603358,64.36104971148018,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
30.53,311.0,238.15547211853016,11.5,ESO563-G021,45.08,233.85,0.0,3168.0641991483785,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,1.2895627435908452,6.27457971196705,238.23811460503507,72.76188539496493,72.84452788146984,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
33.91,313.0,224.30081163473304,15.9,ESO563-G021,59.7,216.21,0.0,2889.0887643762903,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,1.089023114758936,6.076904954125538,224.3831162851195,88.61688371488049,88.69918836526696,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
35.65,320.0,217.71449767987434,8.83,ESO563-G021,61.56,208.83,0.0,2872.370266479664,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,0.9853116301633141,5.926749498276618,217.795153434633,102.204846565367,102.28550232012566,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
37.3,321.0,212.31512287164097,7.88,ESO563-G021,63.33,202.65,0.0,2762.493297587132,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,0.9000673621504034,5.794179200560684,212.3941710890584,108.6058289109416,108.68487712835903,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
39.03,320.0,206.59717931278735,8.0,ESO563-G021,62.96,196.77,0.0,2623.6228542147064,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,0.8220449672730735,5.664310644082654,206.67481441886594,113.32518558113406,113.40282068721265,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
40.76,315.0,201.30546962266078,9.82,ESO563-G021,62.4,191.39,0.0,2434.3719332679098,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,0.753744796057341,5.542800545509212,201.38176366763525,113.61823633236475,113.69453037733922,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
42.41,312.0,196.97196805637088,9.07,ESO563-G021,62.21,186.89,0.0,2295.3077104456497,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,3062.5479825502034,0.008788424053411337,0.005749287926006286,0.9749421862207205,4.545891879704271,0.29294746848037795,0.5749287927006287,1.8183567518821087,1.0,3062.5479825502034,0.6962354502274479,5.433907014676095,197.04690696746331,114.95309303253669,115.02803194362912,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
0.77,35.1,135.41353846643253,3.96,IC4202,2.22,20.98,133.76,1600.012987012987,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,543.8724415535754,20.464158423845657,136.9511160231864,-101.85111602318639,-100.31353846643253,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59,77.9,181.3490504524355,3.95,IC4202,3.89,40.96,176.62,3816.610062893082,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,127.55111372062608,14.241006664410893,181.90735106316015,-104.00735106316014,-103.4490504524355,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36,115.0,186.30282982284513,6.7,IC4202,4.02,58.24,176.92,5603.813559322034,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,57.89679161826969,11.689158576181455,186.6691748206412,-71.66917482064119,-71.30282982284513,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13,156.0,188.001365154618,3.16,IC4202,0.9,74.68,172.53,7775.079872204473,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,32.914694505110276,10.150024325143027,188.27516111744802,-32.27516111744802,-32.001365154617986,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.95,192.0,196.11701252058683,3.14,IC4202,0.0,91.45,173.49,9332.6582278481,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,20.66732706919499,9.03526103238419,196.32503289678402,-4.325032896784023,-4.117012520586826,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.73,204.0,204.51862726900941,2.9,IC4202,0.0,107.35,174.08,8798.30866807611,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,14.413060917320275,8.256741375320225,204.68522828513767,-0.6852282851376685,-0.5186272690094142,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.27,220.0,207.24817610777666,3.25,IC4202,0.0,132.68,159.21,7719.298245614035,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,14.626925572634912,9.57657680700264,207.46931658281528,12.530683417184719,12.751823892223342,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08,231.0,213.0514801638327,3.49,IC4202,0.0,150.86,150.44,7536.864406779661,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,11.47153720084504,9.012129791674267,213.2420026246752,17.757997375324805,17.948519836167293,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.86,235.0,222.65660376463126,4.65,IC4202,0.24,170.8,142.84,7026.081424936387,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,3.5156077328398996,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,9.307714234867802,8.553282053461169,222.82082899470163,12.179171005298372,12.343396235368743,IC4202_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
