kautsch_name,kautsch_sdss,RA_match_deg,DE_match_deg,nearest_sparc_name,nearest_sep_deg
J141846.10-000349.3,J141846.10-000349.3,214.6920875,-0.06371556,UGC09037,7.56932882922505
J141854.47+015225.3,J141854.47+015225.3,214.72696667,1.87370778,UGC09037,5.798331942262208
J141901.19+020619.0,J141901.19+020619.0,214.75498333,2.10529639,UGC09037,5.605091460758119
J141901.84+043324.1,J141901.84+043324.1,214.75767083,4.55670111,UGC09037,3.6241935281367557
J141907.71+052301.2,J141907.71+052301.2,214.78215417,5.38368444,UGC09037,3.1304860196206006
J141907.77+042635.7,J141907.77+042635.7,214.78240417,4.44326389,UGC09037,3.721033279139179
J141920.20+010954.5,J141920.20+010954.5,214.83417083,1.16516222,UGC09037,6.483898754439234
J141949.50+600649.0,J141949.50+600649.0,214.9562625,60.11363806,NGC5585,3.384589243701434
J141957.01+612835.3,J141957.01+612835.3,214.98756667,61.47648583,NGC5585,4.7474730673543615
J142131.02-001247.3,J142131.02-001247.3,215.379275,-0.21316056,UGC09037,7.964430317325951
J142149.14+020138.3,J142149.14+020138.3,215.45475417,2.02732972,UGC09037,6.028496743932726
J142159.35+010935.6,J142159.35+010935.6,215.49730833,1.15991139,UGC09037,6.790901640527312
J142231.09+635256.8,J142231.09+635256.8,215.62955417,63.88246667,NGC5585,7.161208238265649
J142235.39+043251.1,J142235.39+043251.1,215.647475,4.5475325,UGC09037,4.313625079865132
J142235.72+623830.5,J142235.72+623830.5,215.64884583,62.64180889,NGC5585,5.923154750925837
J142237.22+582358.6,J142237.22+582358.6,215.6550875,58.39962917,NGC5585,1.7127230302268353
J142240.13+012419.1,J142240.13+012419.1,215.66724167,1.40532417,UGC09037,6.666920317046728
J142241.49+043001.4,J142241.49+043001.4,215.6729,4.50039444,UGC09037,4.3618010600930734
J142300.98+591542.4,J142300.98+591542.4,215.75409583,59.261795,NGC5585,2.5682226889034747
J142308.05+004609.6,J142308.05+004609.6,215.78357083,0.76933917,UGC09037,7.272108958126977
J142327.00+050259.1,J142327.00+050259.1,215.86250833,5.04975861,UGC09037,4.227606863999906
J142342.63+041606.1,J142342.63+041606.1,215.92765833,4.26836194,UGC09037,4.703889693435629
J142346.69-003950.7,J142346.69-003950.7,215.94457083,-0.66410806,UGC09037,8.612827157368436
J142409.24+015355.7,J142409.24+015355.7,216.0385125,1.89881556,UGC09037,6.4697637884580095
J142419.67+595804.8,J142419.67+595804.8,216.0819625,59.96800944,NGC5585,3.292767755507655
J142421.17+025814.0,J142421.17+025814.0,216.08824583,2.97058056,UGC09037,5.684787480666564
J142438.45+031539.0,J142438.45+031539.0,216.16021667,3.26083361,UGC09037,5.531137130962631
J142439.90+024120.4,J142439.90+024120.4,216.16628333,2.68902639,UGC09037,5.943385844473115
J142450.10+630718.2,J142450.10+630718.2,216.2087625,63.12174028,NGC5585,6.423374877519741
J142506.76+020103.9,J142506.76+020103.9,216.2782,2.01776861,UGC09037,6.52414419657394
J142514.60+044835.0,J142514.60+044835.0,216.31084167,4.80973667,UGC09037,4.734678555522675
J142538.43+020858.3,J142538.43+020858.3,216.41013333,2.1495475,UGC09037,6.50824521716233
J142625.47+581803.7,J142625.47+581803.7,216.60616667,58.30103083,NGC5585,1.805837877530931
J142636.58+625004.8,J142636.58+625004.8,216.65245833,62.83468194,NGC5585,6.16484377434077
J142652.72+625637.9,J142652.72+625637.9,216.71969583,62.94387694,NGC5585,6.277445096376183
J142702.99+012145.7,J142702.99+012145.7,216.76249583,1.36270556,UGC09037,7.3377927293154865
J142710.79+050758.5,J142710.79+050758.5,216.794975,5.13294389,UGC09037,5.0299883842743665
J142719.73+033041.8,J142719.73+033041.8,216.83225,3.51161889,UGC09037,5.880009582149757
J142729.65+010321.0,J142729.65+010321.0,216.87355,1.05583778,UGC09037,7.646966702766496
J142736.93+640837.1,J142736.93+640837.1,216.90388333,64.14364778,NGC5585,7.476050906051382
J142757.50+572806.2,J142757.50+572806.2,216.98960833,57.46841361,NGC5585,1.331484203357863
J142810.52-004104.6,J142810.52-004104.6,217.043875,-0.68461167,UGC09037,9.16885918020559
J142833.31+031543.2,J142833.31+031543.2,217.13880417,3.26200222,UGC09037,6.274716782762093
J142844.98+004241.3,J142844.98+004241.3,217.18744583,0.71148778,UGC09037,8.111715450407422
J142847.96+591545.3,J142847.96+591545.3,217.19984167,59.26259944,NGC5585,2.799537882035537
J142854.73+044320.8,J142854.73+044320.8,217.2280625,4.72246833,UGC09037,5.590658774833855
J142858.38+015705.0,J142858.38+015705.0,217.24325833,1.95139889,UGC09037,7.220288220239285
J142903.88+030856.4,J142903.88+030856.4,217.26617917,3.14902028,UGC09037,6.444387544014902
J142912.54+005101.5,J142912.54+005101.5,217.30229167,0.85041694,UGC09037,8.076061562273708
J142928.80+591624.9,J142928.80+591624.9,217.370025,59.27358806,NGC5585,2.8487667668022003
J142940.45+040344.5,J142940.45+040344.5,217.41855833,4.06236556,UGC09037,6.063406670004561
J142946.04-000908.6,J142946.04-000908.6,217.44185,-0.15240472,UGC09037,8.953102993567338
J142947.93-001226.7,J142947.93-001226.7,217.44974583,-0.20741944,UGC09037,9.002175395069598
J143004.83+013212.6,J143004.83+013212.6,217.52015417,1.53684611,UGC09037,7.710021574556171
J143025.92+030822.6,J143025.92+030822.6,217.60801667,3.13962028,UGC09037,6.723700785135253
J143037.06+594153.3,J143037.06+594153.3,217.65445,59.69815583,NGC5585,3.292335025345212
J143043.63+031149.4,J143043.63+031149.4,217.68182917,3.19705778,UGC09037,6.7503765136221245
J143054.43+011639.4,J143054.43+011639.4,217.72680417,1.27763583,UGC09037,8.039995002342177
J143122.76+001743.3,J143122.76+001743.3,217.84484583,0.29537583,UGC09037,8.84981160133708
J143127.91+592328.5,J143127.91+592328.5,217.86631667,59.39127028,NGC5585,3.0760697503446286
J143215.84+012725.3,J143215.84+012725.3,218.0660375,1.45703806,UGC09037,8.153990546207199
J143224.61+005041.1,J143224.61+005041.1,218.10257917,0.84475278,UGC09037,8.612490689003325
J143227.32+594927.9,J143227.32+594927.9,218.1138375,59.82442889,NGC5585,3.512973662719457
J143228.50+001738.4,J143228.50+001738.4,218.11877917,0.29400806,UGC09037,9.029480120317817
J143234.84+580753.0,J143234.84+580753.0,218.14520833,58.13139972,NGC5585,2.218525735743802
J143241.74+034631.4,J143241.74+034631.4,218.17393333,3.77541028,UGC09037,6.8609846294626715
J143242.78+582811.1,J143242.78+582811.1,218.17827083,58.46977389,NGC5585,2.453226664006049
J143250.27+013232.8,J143250.27+013232.8,218.20945833,1.54247056,UGC09037,8.20057861622277
J143253.36+611559.0,J143253.36+611559.0,218.22236667,61.26639667,NGC5585,4.838654974921378
J143311.89+034822.0,J143311.89+034822.0,218.29955833,3.80612417,UGC09037,6.956511120872856
J143327.26-004802.2,J143327.26-004802.2,218.36362083,-0.80062417,UGC09037,10.02732164337396
J143335.67+023819.3,J143335.67+023819.3,218.39865417,2.63870944,UGC09037,7.65728586213091
J143404.00+022223.7,J143404.00+022223.7,218.5167,2.37325583,UGC09037,7.90875885475041
J143415.47+605559.4,J143415.47+605559.4,218.5644625,60.93319417,NGC5585,4.599722444937555
J143426.66+034234.3,J143426.66+034234.3,218.6110875,3.70954528,UGC09037,7.276430574570563
J143429.31+632715.9,J143429.31+632715.9,218.6221625,63.45443194,NGC5585,6.967215770237524
J143436.47+025401.6,J143436.47+025401.6,218.65199167,2.90046972,UGC09037,7.7197585781530895
J143445.70+032024.9,J143445.70+032024.9,218.69041667,3.34025639,UGC09037,7.523636314168918
J143446.68+032029.6,J143446.68+032029.6,218.69450833,3.34157472,UGC09037,7.526522182260724
J143455.94+575018.5,J143455.94+575018.5,218.73308333,57.83848833,NGC5585,2.325407622962284
J143505.39+033306.1,J143505.39+033306.1,218.7724625,3.55171611,UGC09037,7.492643607311841
J143508.28+592413.9,J143508.28+592413.9,218.78450833,59.40387889,NGC5585,3.3554265892043507
J143535.74+034121.2,J143535.74+034121.2,218.89895,3.68923528,UGC09037,7.541129737711569
J143548.33+612219.8,J143548.33+612219.8,218.95140417,61.3721875,NGC5585,5.076291635026265
J143548.41+030220.7,J143548.41+030220.7,218.951725,3.03910056,UGC09037,7.900977644332563
J143549.94+023618.4,J143549.94+023618.4,218.95810833,2.60511444,UGC09037,8.137236831496711
J143626.70+025158.0,J143626.70+025158.0,219.11127917,2.86613361,UGC09037,8.126731907624642
J143708.97+583200.8,J143708.97+583200.8,219.28740833,58.53358083,NGC5585,2.9395149815313792
J143719.76+632909.8,J143719.76+632909.8,219.33237083,63.48605639,NGC5585,7.097034737501955
J143720.17+591750.2,J143720.17+591750.2,219.33407917,59.29729528,NGC5585,3.460835256625734
J143747.24+031404.7,J143747.24+031404.7,219.44685,3.234665,UGC09037,8.235856423428313
J143841.45+040618.3,J143841.45+040618.3,219.67274583,4.10510083,UGC09037,8.074108758345828
J143842.98-000027.9,J143842.98-000027.9,219.6791125,-0.00775556,UGC09037,10.332307043668022
J143923.72+580702.4,J143923.72+580702.4,219.848875,58.11733667,NGC5585,2.979352031558648
J143928.90+004122.6,J143928.90+004122.6,219.87043333,0.68961444,UGC09037,10.01343463931785
J143933.23+031324.5,J143933.23+031324.5,219.8884875,3.22348472,UGC09037,8.632792632180982
J143939.47+050606.6,J143939.47+050606.6,219.91447083,5.10184361,UGC09037,7.991999408268482
J143950.66+044116.3,J143950.66+044116.3,219.96110833,4.68788472,UGC09037,8.150274349775511
J143956.60-004439.3,J143956.60-004439.3,219.98585833,-0.74426139,UGC09037,11.065390252631577
J144006.59+035225.3,J144006.59+035225.3,220.0274875,3.87369444,UGC09037,8.489026958015264
J144008.31+045556.8,J144008.31+045556.8,220.03465417,4.93244667,UGC09037,8.151564186359645
J144104.33+574615.0,J144104.33+574615.0,220.26805833,57.77083778,NGC5585,3.0583277250487106
J144104.77+050102.6,J144104.77+050102.6,220.26990417,5.01740833,UGC09037,8.355905321328997
J144110.34+582429.4,J144110.34+582429.4,220.293125,58.4081725,NGC5585,3.3194150640308298
J144114.41+621113.3,J144114.41+621113.3,220.310075,62.18705194,NGC5585,6.094971876891471
J144116.37+022500.8,J144116.37+022500.8,220.31825,2.4169,UGC09037,9.393288078987299
J144221.27+031614.9,J144221.27+031614.9,220.5886625,3.27083194,UGC09037,9.242877190439087
J144245.72+011735.3,J144245.72+011735.3,220.69051667,1.29316028,UGC09037,10.305949624897314
J144245.90-002104.1,J144245.90-002104.1,220.69128333,-0.35116611,UGC09037,11.313085283766643
J144246.95+003942.2,J144246.95+003942.2,220.695625,0.66174028,UGC09037,10.67804991382215
J144300.02+613725.4,J144300.02+613725.4,220.75009583,61.62373611,NGC5585,5.7211594183509
J144329.47+001213.9,J144329.47+001213.9,220.8728125,0.20387528,UGC09037,11.098132201710527
J144405.90+033437.8,J144405.90+033437.8,221.02462083,3.57716833,UGC09037,9.522538878988145
J144426.86+575816.3,J144426.86+575816.3,221.11195,57.97120472,NGC5585,3.5468812798555795
J144437.23+581208.0,J144437.23+581208.0,221.15515417,58.20223667,NGC5585,3.6456862499760776
J144441.27+040117.2,J144441.27+040117.2,221.17196667,4.02146806,UGC09037,9.505316754590217
J144442.05+563324.0,J144442.05+563324.0,221.17524583,56.55668778,NGC5585,3.425675337022092
J144448.08-003046.4,J144448.08-003046.4,221.20034583,-0.51290222,UGC09037,11.805003184620881
J144455.91+015718.0,J144455.91+015718.0,221.23299167,1.95500306,UGC09037,10.416080764571245
J144510.14+555702.4,J144510.14+555702.4,221.29225,55.95068472,NGC5585,3.5985539094625567
J144510.76+031957.9,J144510.76+031957.9,221.29483333,3.33277333,UGC09037,9.864574561167446
J144627.77+613032.7,J144627.77+613032.7,221.61572083,61.50910056,NGC5585,5.871728536954694
J144714.47+020628.5,J144714.47+020628.5,221.810325,2.10794028,UGC09037,10.84992289436502
J144726.61+560704.0,J144726.61+560704.0,221.86090833,56.11778194,NGC5585,3.8684651173709734
J144728.60+010133.1,J144728.60+010133.1,221.86919167,1.02586472,UGC09037,11.438819647265113
J144734.89-003056.8,J144734.89-003056.8,221.8954125,-0.51580083,UGC09037,12.34683334172295
J144800.88+553359.1,J144800.88+553359.1,222.00366667,55.56642222,NGC5907,3.974807564211088
J144838.29+015217.2,J144838.29+015217.2,222.15956667,1.87144722,UGC09037,11.268795079551742
J144946.09+602354.7,J144946.09+602354.7,222.44205,60.39853056,NGC5907,5.31476537512144
J145011.89+003236.8,J145011.89+003236.8,222.54957917,0.54356444,UGC09037,12.271509888951575
J145052.98+043935.4,J145052.98+043935.4,222.72079167,4.65986083,UGC09037,10.812494886281002
J145117.84+585840.9,J145117.84+585840.9,222.82437083,58.97803333,NGC5907,4.221297750017439
J145218.63+044355.7,J145218.63+044355.7,223.07765417,4.73215056,UGC09037,11.142928290863937
J145219.72+044022.9,J145219.72+044022.9,223.0822,4.67304889,UGC09037,11.160359835558157
J145220.20+022352.1,J145220.20+022352.1,223.0842,2.3978325,UGC09037,11.875044654514204
J145231.95-000958.8,J145231.95-000958.8,223.1331375,-0.16635333,UGC09037,13.14728189934992
J145244.29+025947.0,J145244.29+025947.0,223.1845625,2.99640222,UGC09037,11.743000582653508
J145251.86+031227.8,J145251.86+031227.8,223.2161,3.20774778,UGC09037,11.699750038579738
J145309.07+045103.8,J145309.07+045103.8,223.287825,4.85107917,UGC09037,11.322563601041288
J145313.12+044853.0,J145313.12+044853.0,223.3047,4.81473167,UGC09037,11.34649285558035
J145314.90+560944.3,J145314.90+560944.3,223.3121,56.16232833,NGC5907,3.149288624813873
J145352.13+030210.8,J145352.13+030210.8,223.46724167,3.03633556,UGC09037,11.993808578698227
J145354.71+030104.5,J145354.71+030104.5,223.478,3.01791722,UGC09037,12.010217206218607
J145357.59+033240.0,J145357.59+033240.0,223.4899875,3.54445833,UGC09037,11.85092728510546
J145410.38+582434.8,J145410.38+582434.8,223.54328333,58.40967167,NGC5907,3.590514418626456
J145434.61+550309.3,J145434.61+550309.3,223.64425,55.0526075,NGC5907,3.262753221053499
J145535.49+630705.8,J145535.49+630705.8,223.89788333,63.1182825,UGC09992,6.355221152506832
J145544.50+630711.3,J145544.50+630711.3,223.935425,63.11980667,UGC09992,6.3422648388609355
J145602.98+034753.7,J145602.98+034753.7,224.01242917,3.79826944,UGC09037,12.276672369507999
J145611.08+002650.1,J145611.08+002650.1,224.04619583,0.4472625,UGC09037,13.606431833833337
J145624.91+005912.7,J145624.91+005912.7,224.10382917,0.98686889,UGC09037,13.401319407248298
J145626.45+022051.0,J145626.45+022051.0,224.11021667,2.34751417,UGC09037,12.840234001164932
J145701.47+024308.4,J145701.47+024308.4,224.25613333,2.71900111,UGC09037,12.842776083755355
J145731.20+013558.8,J145731.20+013558.8,224.38,1.59969361,UGC09037,13.382636194803787
J145752.84+005601.0,J145752.84+005601.0,224.4701875,0.93361333,UGC09037,13.751859774064767
J145753.61+035431.9,J145753.61+035431.9,224.473375,3.90888139,UGC09037,12.690689399833358
J145805.71+031745.7,J145805.71+031745.7,224.52382083,3.29602861,UGC09037,12.90976598959073
J145859.90+040715.2,J145859.90+040715.2,224.74960417,4.12091556,UGC09037,12.90529189826427
J145942.12+040518.1,J145942.12+040518.1,224.92553333,4.08837778,UGC09037,13.083482975598969
J145948.51+564038.8,J145948.51+564038.8,224.952125,56.67746222,NGC5907,2.2463408260978235
J150006.10+034519.6,J150006.10+034519.6,225.02543333,3.75545028,UGC09037,13.262448535916128
J150018.63+545339.8,J150018.63+545339.8,225.07762917,54.89440389,NGC5907,2.6261527223344268
J150024.40+033007.2,J150024.40+033007.2,225.10170833,3.50200222,UGC09037,13.403313261859935
J150124.54+022758.7,J150124.54+022758.7,225.3522875,2.46631333,UGC09037,13.958376878998425
J150137.17+021450.2,J150137.17+021450.2,225.40488333,2.24730139,UGC09037,14.082817111341457
J150224.20-004847.9,J150224.20-004847.9,225.60085833,-0.81331944,UGC09037,15.582921738641984
J150247.24+021211.3,J150247.24+021211.3,225.69684583,2.20315722,UGC09037,14.371744369632793
J150314.92+004955.4,J150314.92+004955.4,225.812175,0.83206833,UGC09037,15.004169889936898
J150423.44+561013.2,J150423.44+561013.2,226.09769167,56.17033806,NGC5907,1.6055631587076864
J150430.15-005104.8,J150430.15-005104.8,226.12565,-0.85133361,UGC09037,16.055800184639804
J150433.97-004055.2,J150433.97-004055.2,226.14157917,-0.68200222,UGC09037,15.986381855764357
J150513.34+571906.5,J150513.34+571906.5,226.30562083,57.31848333,NGC5907,1.7636128371470299
J150514.24+000637.3,J150514.24+000637.3,226.3093375,0.11037028,UGC09037,15.764866878834214
J150606.52+605545.3,J150606.52+605545.3,226.52717917,60.92926417,NGC5985,4.463564895628083
J150611.32+020546.4,J150611.32+020546.4,226.54720417,2.09624667,UGC09037,15.207310272182326
J150627.78+612348.5,J150627.78+612348.5,226.61577083,61.39682972,NGC5985,4.584960783572245
J150653.82+581326.9,J150653.82+581326.9,226.72426667,58.22415361,NGC5907,2.251578015344408
J150803.95+582206.9,J150803.95+582206.9,227.0164625,58.36860306,NGC5907,2.2966543393409125
J150821.38+023751.8,J150821.38+023751.8,227.08909583,2.63107528,UGC09037,15.553558418474063
J150848.45+552528.2,J150848.45+552528.2,227.2019125,55.42452556,NGC5907,1.3436839159819756
J150900.73+040956.1,J150900.73+040956.1,227.253075,4.16559722,UGC09037,15.332498931040769
J150907.86+004329.5,J150907.86+004329.5,227.282775,0.724865,UGC09037,16.39140669661072
J150922.14+590157.5,J150922.14+590157.5,227.3422625,59.03264722,NGC5907,2.840784569614364
J150925.11+580839.3,J150925.11+580839.3,227.3546625,58.14425639,NGC5907,2.015643274246863
J151003.09+541207.0,J151003.09+541207.0,227.5128875,54.20196722,NGC5907,2.283814235634499
J151019.68+542400.2,J151019.68+542400.2,227.58202083,54.40007333,NGC5907,2.0845509328284604
J151029.07+542725.6,J151029.07+542725.6,227.62113333,54.45712611,NGC5907,2.023128693873626
J151033.64+031648.1,J151033.64+031648.1,227.64019583,3.28003139,UGC09037,15.907682301039635
J151047.23-002054.0,J151047.23-002054.0,227.69682917,-0.34833667,UGC09037,17.212644956587575
J151408.91-004120.5,J151408.91-004120.5,228.53714583,-0.68903889,UGC09037,18.117569247572096
J151433.42+030015.0,J151433.42+030015.0,228.63928333,3.00417528,UGC09037,16.942533952618568
J151458.65+041913.9,J151458.65+041913.9,228.74437917,4.32053528,UGC09037,16.76403943356635
J151503.64+611214.3,J151503.64+611214.3,228.76516667,61.20397556,NGC5985,3.572130861453948
J151553.77+561943.5,J151553.77+561943.5,228.97404167,56.32877139,NGC5907,0.0002072472877160785
J151603.58+573310.6,J151603.58+573310.6,229.01495,57.55295194,NGC5907,1.2243087226587017
J151639.05+570114.0,J151639.05+570114.0,229.162725,57.02056583,NGC5907,0.6994675036733932
J151639.23+042323.1,J151639.23+042323.1,229.16349167,4.38977222,F583-4,16.809239936312373
J151816.01-002640.8,J151816.01-002640.8,229.5667125,-0.44467583,UGC09037,18.951897572235794
J151825.40-003823.7,J151825.40-003823.7,229.60584167,-0.63993389,UGC09037,19.066703094242598
J151947.94+035840.8,J151947.94+035840.8,229.94976667,3.978025,F583-4,16.79007322096914
J152057.30+032250.8,J152057.30+032250.8,230.238775,3.38079083,F583-4,17.194516121359946
J152158.59+033825.8,J152158.59+033825.8,230.4941375,3.64051111,F583-4,16.8501223184467
J152316.52+534053.8,J152316.52+534053.8,230.8188375,53.68163,NGC5907,2.850624401044689
J152321.01+515302.8,J152321.01+515302.8,230.83755833,51.8841225,NGC5907,4.5766360917582745
J152339.66+533610.7,J152339.66+533610.7,230.915275,53.60298917,NGC5907,2.9446364008483803
J152516.44+532425.2,J152516.44+532425.2,231.31853333,53.40701028,NGC5907,3.2179161115743207
J152600.48+034321.3,J152600.48+034321.3,231.50204167,3.72260278,F583-4,16.366143767613696
J152623.48+544957.1,J152623.48+544957.1,231.59785417,54.83252889,NGC5907,2.106643756980708
J152656.64+040424.7,J152656.64+040424.7,231.73600417,4.07353167,F583-4,15.952750218115312
J152701.97+590059.8,J152701.97+590059.8,231.758225,59.01661611,NGC5985,1.642644310946577
J152737.44+034658.9,J152737.44+034658.9,231.9060375,3.78303222,F583-4,16.159457822250868
J152748.38+025106.2,J152748.38+025106.2,231.95158333,2.85172972,F583-4,17.01444362457647
J152805.02-002831.8,J152805.02-002831.8,232.02093333,-0.47551556,F583-4,20.150324171862785
J152905.79+032916.0,J152905.79+032916.0,232.274125,3.48779806,F583-4,16.306631238255765
J152908.43+573257.7,J152908.43+573257.7,232.28512917,57.54936417,NGC5907,2.179773579597497
J153029.64+034611.7,J153029.64+034611.7,232.6235375,3.76992472,F583-4,15.924518181889514
J153125.61-004913.0,J153125.61-004913.0,232.85672083,-0.82029833,F583-4,20.258412462302093
J153128.89+551602.2,J153128.89+551602.2,232.87038333,55.26729139,NGC5907,2.433586217640415
J153224.30+570542.2,J153224.30+570542.2,233.10126667,57.09508333,NGC5907,2.391032499230161
J153235.67+581912.6,J153235.67+581912.6,233.14863333,58.3201725,NGC5985,1.3599974509170234
J153321.87+035614.2,J153321.87+035614.2,233.34113333,3.93730139,F583-4,15.544539216929028
J153420.98+575711.8,J153420.98+575711.8,233.58742917,57.95330361,NGC5985,1.539547605462045
J153540.81-002648.5,J153540.81-002648.5,233.92007917,-0.44682194,F583-4,19.654954811459476
J153615.49-002057.5,J153615.49-002057.5,234.06454583,-0.34931306,F583-4,19.530551629824895
J153615.58+525314.2,J153615.58+525314.2,234.06492917,52.88728139,NGC5907,4.5295808487887586
J153653.45+511719.1,J153653.45+511719.1,234.22272917,51.28866389,NGC5907,5.913107028517457
J153733.00+583447.8,J153733.00+583447.8,234.3875,58.57995778,NGC5985,0.797858163458947
J153802.75+573018.3,J153802.75+573018.3,234.51147917,57.50508778,NGC5985,1.8384145338481084
J153808.23+024938.3,J153808.23+024938.3,234.5343125,2.82731611,F583-4,16.324443451496606
J153831.40+031554.4,J153831.40+031554.4,234.6308625,3.26513528,F583-4,15.876151523056922
J153854.31+542844.9,J153854.31+542844.9,234.72630417,54.47916,NGC5907,3.7519211469664038
J153917.23+033939.7,J153917.23+033939.7,234.82179167,3.6610325,F583-4,15.449778410140057
J154006.73+510649.1,J154006.73+510649.1,235.02805417,51.11366417,NGC5907,6.321876910228393
J154125.56+533343.8,J154125.56+533343.8,235.35650833,53.56217444,NGC5907,4.589795596436202
J154127.48+534916.8,J154127.48+534916.8,235.36452083,53.82135528,NGC5907,4.432770532583021
J154215.99+560238.1,J154215.99+560238.1,235.5666375,56.04394333,NGC5985,3.3069543448878487
J154242.83+022308.2,J154242.83+022308.2,235.67847917,2.38562583,F583-4,16.56299199816271
J154323.00+560608.9,J154323.00+560608.9,235.8458625,56.1024725,NGC5985,3.268289513705666
J154334.42+034445.6,J154334.42+034445.6,235.8934375,3.74602722,F583-4,15.1860187402044
J154348.78+571356.4,J154348.78+571356.4,235.95325417,57.23235583,NGC5985,2.1707075751886094
J154441.55-001513.0,J154441.55-001513.0,236.1731625,-0.25361944,F583-4,19.12762518224245
J154453.48+572141.2,J154453.48+572141.2,236.22285833,57.36145444,NGC5985,2.0883097621205753
J154511.53+510605.5,J154511.53+510605.5,236.298075,51.10153472,UGC10310,6.506012387735026
J154518.23+572434.9,J154518.23+572434.9,236.326,57.40969944,NGC5985,2.061611930596481
J154551.66+000206.7,J154551.66+000206.7,236.4652625,0.03520889,F583-4,18.81423010519845
J154602.37-004118.9,J154602.37-004118.9,236.5099,-0.68861056,F583-4,19.532299599444254
J154845.48+504047.1,J154845.48+504047.1,237.189525,50.67975917,UGC10310,5.803209422940718
J155108.79+524052.5,J155108.79+524052.5,237.78665417,52.68126222,NGC5907,6.2764774768295615
J155124.38-003906.7,J155124.38-003906.7,237.85160417,-0.65187806,F583-4,19.437855205945656
J155200.76+502554.8,J155200.76+502554.8,238.00319583,50.43191083,UGC10310,5.241193823382736
J155243.69+003619.0,J155243.69+003619.0,238.1820625,0.60529528,F583-4,18.18016651801865
J155252.36+540425.3,J155252.36+540425.3,238.21820833,54.07372194,NGC5985,5.562293536272852
J155311.93+544629.7,J155311.93+544629.7,238.29973333,54.77493583,NGC5985,4.915341987900106
J155349.39+532844.2,J155349.39+532844.2,238.4558125,53.47894556,NGC5907,6.144482395397412
J155351.24+495211.9,J155351.24+495211.9,238.46351667,49.86999944,UGC10310,4.669665856975827
J155407.62+480857.3,J155407.62+480857.3,238.53176667,48.14925556,UGC10310,3.896329525026659
J155419.15+003234.9,J155419.15+003234.9,238.57980833,0.54304417,F583-4,18.249362420885006
J155539.34+495646.0,J155539.34+495646.0,238.913925,49.94612667,UGC10310,4.48258134653626
J155554.32+470824.6,J155554.32+470824.6,238.97635833,47.14016917,UGC10310,3.4716240193257626
J155600.61+483451.7,J155600.61+483451.7,239.00258333,48.58105361,UGC10310,3.73532359477895
J155620.99+484027.5,J155620.99+484027.5,239.0874875,48.67430639,UGC10310,3.7205434940820394
J155655.11+530345.1,J155655.11+530345.1,239.22965833,53.062555,NGC5985,6.711841639104822
J155700.80+532331.7,J155700.80+532331.7,239.2533375,53.39214472,NGC5985,6.40641277609103
J155704.42+465838.7,J155704.42+465838.7,239.268425,46.97743472,UGC10310,3.2772853796582093
J155708.97+523657.4,J155708.97+523657.4,239.28738333,52.61595361,UGC10310,6.365941519146751
J155746.12+480117.7,J155746.12+480117.7,239.44218333,48.021605,UGC10310,3.2758369626169714
J155848.88+524733.6,J155848.88+524733.6,239.70370417,52.79269083,UGC10310,6.396515670749268
J155859.19+483147.3,J155859.19+483147.3,239.7466375,48.52983083,UGC10310,3.264210921963796
J155902.94+511816.9,J155902.94+511816.9,239.76226667,51.30469778,UGC10310,5.105837528453137
J155924.63+531630.3,J155924.63+531630.3,239.8526625,53.27509667,NGC5985,6.645590130764755
J155926.32+025632.2,J155926.32+025632.2,239.8596875,2.94230083,F583-4,15.941372423481353
J155933.17+023423.9,J155933.17+023423.9,239.88820833,2.57331361,F583-4,16.3112723465828
J160005.47+033441.4,J160005.47+033441.4,240.022825,3.57819028,F583-4,15.32866989541206
J160008.83+552928.9,J160008.83+552928.9,240.03682917,55.49136778,NGC5985,4.729020800730122
J160036.45+530428.4,J160036.45+530428.4,240.15190417,53.07455806,UGC10310,6.531556278209345
J160038.66+485343.5,J160038.66+485343.5,240.16109583,48.89541833,UGC10310,3.2068264124096197
J160041.11+512508.9,J160041.11+512508.9,240.17131667,51.4191425,UGC10310,5.060579026266932
J160059.24+544350.9,J160059.24+544350.9,240.24686667,54.73081389,NGC5985,5.438835166142741
J160101.27+470019.6,J160101.27+470019.6,240.25529583,47.00545389,UGC10310,2.603560086969046
J160118.59+531434.9,J160118.59+531434.9,240.32749167,53.24304167,UGC10310,6.644337396107093
J160120.12+031723.3,J160120.12+031723.3,240.33385,3.28981333,F583-4,15.655395043142548
J160121.93+501020.4,J160121.93+501020.4,240.3413875,50.17233361,UGC10310,3.9827811199088434
J160122.56+503124.7,J160122.56+503124.7,240.3440375,50.52354556,UGC10310,4.257896858710143
J160142.63+541116.5,J160142.63+541116.5,240.42765417,54.18794028,NGC5985,5.964256529227249
J160146.07+500022.9,J160146.07+500022.9,240.44199167,50.00637944,UGC10310,3.814242575666193
J160239.63+025934.2,J160239.63+025934.2,240.66515417,2.99283806,F583-4,15.9981513145617
J160310.56+492503.5,J160310.56+492503.5,240.7940375,49.41765944,UGC10310,3.224800642920918
J160315.98+460313.9,J160315.98+460313.9,240.81659167,46.05388556,UGC10310,2.449901249228666
J160324.11+492710.3,J160324.11+492710.3,240.8504875,49.45286222,UGC10310,3.2251462112498004
J160329.87+530916.5,J160329.87+530916.5,240.87449583,53.15459167,UGC10310,6.443214067800473
