preferred_name,catalog_name_normalized,MType,gmag,rmag,imag,gmue,rmue,imue,z,e_z,RAJ2000_deg,DEJ2000_deg,RAJ2000,DEJ2000,axial_ratio_r,major_diam_r_arcsec,edge_likelihood_r,source_catalog,_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,SDSS,e_gmag,e_rmag,e_imag,el(g),el(r),el(i),CI(g),CI(r),CI(i),Diam(g),Diam(r),Diam(i),a/b(g),a/b(r),a/b(i),kautsch_name,kautsch_name_norm,kautsch_catalog_token,RA_match_deg,DE_match_deg,kautsch_sdss_norm,kautsch_sdss_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
J002025.77-000323.9,J002025.77000323.9,Sb(f) ,16.11,15.32,14.88,21.51,20.73,20.29,0.0458,8.327e-05,5.10739167,-0.05664861,00 20 25.774,-00 03 23.93,4.377,62.302,0.706,Kautsch 2006,106.27860375,-61.92165961,5.10739167,-0.05664861,4.46676297,-0.33402933,4.66542948,-2.08134506,J002025.77-000323.9,0.02,0.02,0.01,0.699,0.706,0.705,2.655,2.704,2.679,54.668,62.302,62.12,4.444,4.377,3.984,J002025.77-000323.9,J002025.77-000323.9,J002025.77-000323.9,5.10739167,-0.05664861,J002025.77-000323.9,J002025.77-000323.9,False,unmatched,,,
J002034.68-002814.7,J002034.68002814.7,Sb(f) ,16.78,15.94,15.45,21.4,20.56,20.07,0.0717,0.000102,5.14452083,-0.47077333,00 20 34.685,-00 28 14.78,6.699,64.831,0.765,Kautsch 2006,106.12845397,-62.33147702,5.14452083,-0.47077333,4.50406201,-0.74813959,4.53521093,-2.47624737,J002034.68-002814.7,0.13,0.11,0.07,0.809,0.765,0.741,2.871,3.169,3.322,56.299,64.831,68.296,6.955,6.699,6.706,J002034.68-002814.7,J002034.68-002814.7,J002034.68-002814.7,5.14452083,-0.47077333,J002034.68-002814.7,J002034.68-002814.7,False,unmatched,,,
J002151.15-092932.1,J002151.15092932.1,Sb(f) ,15.03,14.28,13.86,21.03,20.27,19.86,0.0209,9.624e-05,5.46314583,-9.49225556,00 21 51.155,-09 29 32.12,3.315,80.605,0.576,Kautsch 2006,99.93915237,-71.03136812,5.46314583,-9.49225556,4.82667383,-9.76950112,1.19928929,-10.87447331,J002151.15-092932.1,0.01,0.01,0.01,0.59,0.576,0.558,2.475,2.725,2.826,62.944,80.605,85.014,3.02,3.315,2.963,J002151.15-092932.1,J002151.15-092932.1,J002151.15-092932.1,5.46314583,-9.49225556,J002151.15-092932.1,J002151.15-092932.1,False,unmatched,,,
J002228.25-104154.5,J002228.25104154.5,Sd(f) ,17.24,16.58,16.07,22.41,21.75,21.24,,,5.61773333,-10.69848722,00 22 28.256,-10 41 54.55,6.198,50.179,0.832,Kautsch 2006,99.01281047,-72.21159653,5.61773333,-10.69848722,4.98194763,-10.97566621,0.84413693,-12.03937886,J002228.25-104154.5,0.04,0.02,0.02,0.822,0.832,0.834,2.704,2.645,2.74,46.757,50.179,47.036,7.187,6.198,4.356,J002228.25-104154.5,J002228.25-104154.5,J002228.25-104154.5,5.61773333,-10.69848722,J002228.25-104154.5,J002228.25-104154.5,False,unmatched,,,
J002312.64-085644.1,J002312.64085644.1,Sc(f) ,16.89,16.42,16.11,21.66,21.2,20.89,0.0453,5.481e-05,5.80270833,-8.94560056,00 23 12.650,-08 56 44.16,4.653,37.55,0.744,Kautsch 2006,101.46666776,-70.63179632,5.80270833,-8.94560056,5.1662549,-9.22269246,1.7355955,-10.50916407,J002312.64-085644.1,0.03,0.02,0.02,0.75,0.744,0.724,2.546,2.471,2.502,30.943,37.55,41.049,3.833,4.653,4.675,J002312.64-085644.1,J002312.64-085644.1,J002312.64-085644.1,5.80270833,-8.94560056,J002312.64-085644.1,J002312.64-085644.1,False,unmatched,,,
J002400.49-102207.9,J002400.49102207.9,Sb(f) ,17.74,17.47,17.4,22.53,22.26,22.19,0.0317,0.0001551,6.0020625,-10.36888139,00 24 00.495,-10 22 07.97,3.972,31.738,0.739,Kautsch 2006,100.54545589,-72.03805072,6.0020625,-10.36888139,5.36646905,-10.64588113,1.33366135,-11.89079428,J002400.49-102207.9,0.06,0.05,0.06,0.763,0.739,0.715,2.647,2.848,2.78,31.226,31.738,28.599,4.763,3.972,3.928,J002400.49-102207.9,J002400.49-102207.9,J002400.49-102207.9,6.0020625,-10.36888139,J002400.49-102207.9,J002400.49-102207.9,False,unmatched,,,
J002414.39+001936.2,J002414.39+001936.2,Scd(f),17.69,17.14,16.85,22.31,21.76,21.46,0.0709,5.22e-05,6.05996667,0.3267475,00 24 14.392,+00 19 36.29,4.13,33.52,0.758,Kautsch 2006,108.43345028,-61.77699032,6.05996667,0.3267475,5.41916888,0.04979186,5.69263462,-2.10667678,J002414.39+001936.2,0.02,0.02,0.03,0.751,0.758,0.755,2.49,2.628,2.51,30.115,33.52,33.902,4.42,4.13,4.0,J002414.39+001936.2,J002414.39+001936.2,J002414.39+001936.2,6.05996667,0.3267475,J002414.39+001936.2,J002414.39+001936.2,False,unmatched,,,
J002609.29-094545.4,J002609.29094545.4,Sb(f) ,16.18,15.4,14.96,21.32,20.54,20.1,0.0522,8.978e-05,6.53875,-9.76262917,00 26 09.300,-09 45 45.46,3.624,52.753,0.615,Kautsch 2006,102.78486857,-71.63849235,6.53875,-9.76262917,5.90330893,-10.03935754,2.07740664,-11.54955627,J002609.29-094545.4,0.02,0.02,0.02,0.609,0.615,0.6,2.702,2.74,2.866,43.588,52.753,56.111,3.292,3.624,3.139,J002609.29-094545.4,J002609.29-094545.4,J002609.29-094545.4,6.53875,-9.76262917,J002609.29-094545.4,J002609.29-094545.4,False,unmatched,,,
J002621.29+000914.9,J002621.29+000914.9,Sa(f) ,16.5,15.62,14.0,20.27,19.39,17.77,0.0597,0.0001258,6.58871667,0.15415194,00 26 21.292,+00 09 14.95,3.133,38.386,0.502,Kautsch 2006,109.45151058,-62.05931198,6.58871667,0.15415194,5.94800283,-0.12253529,6.11027314,-2.47439669,J002621.29+000914.9,0.04,0.04,0.01,0.467,0.502,0.497,3.063,3.133,3.218,34.262,38.386,37.605,3.448,3.133,2.432,J002621.29+000914.9,J002621.29+000914.9,J002621.29+000914.9,6.58871667,0.15415194,J002621.29+000914.9,J002621.29+000914.9,False,unmatched,,,
J002625.07-011433.0,J002625.07011433.0,Sc(f) ,17.23,16.63,16.28,22.12,21.51,21.17,0.0672,0.000118,6.604475,-1.24250056,00 26 25.074,-01 14 33.00,3.639,34.15,0.689,Kautsch 2006,108.83825761,-63.42754209,6.604475,-1.24250056,5.96450401,-1.51918153,5.57122528,-3.76326688,J002625.07-011433.0,0.02,0.01,0.02,0.694,0.689,0.676,2.287,2.346,2.31,31.569,34.15,32.292,3.916,3.639,2.925,J002625.07-011433.0,J002625.07-011433.0,J002625.07-011433.0,6.604475,-1.24250056,J002625.07-011433.0,J002625.07-011433.0,False,unmatched,,,
J002710.54-101920.4,J002710.54101920.4,Sb(f) ,16.22,15.52,15.17,22.28,21.58,21.22,0.0481,0.0001084,6.7939375,-10.32233528,00 27 10.545,-10 19 20.41,6.691,78.564,0.833,Kautsch 2006,102.99636667,-72.24850433,6.7939375,-10.32233528,6.15902867,-10.59892733,2.08142843,-12.16306697,J002710.54-101920.4,0.06,0.19,0.02,0.844,0.833,0.824,2.683,2.788,2.826,77.611,78.564,86.575,8.166,6.691,7.179,J002710.54-101920.4,J002710.54-101920.4,J002710.54-101920.4,6.7939375,-10.32233528,J002710.54-101920.4,J002710.54-101920.4,False,unmatched,,,
J002758.53-000626.4,J002758.53000626.4,Sc(f) ,16.45,15.97,15.67,20.93,20.45,20.15,,,6.99390833,-0.10733889,00 27 58.538,-00 06 26.42,2.792,31.543,0.704,Kautsch 2006,110.18991339,-62.39722654,6.99390833,-0.10733889,6.35334219,-0.38380468,6.37933782,-2.87479594,J002758.53-000626.4,0.03,0.04,0.04,0.707,0.704,0.692,2.565,2.394,2.455,35.519,31.543,32.212,3.875,2.792,2.496,J002758.53-000626.4,J002758.53-000626.4,J002758.53-000626.4,6.99390833,-0.10733889,J002758.53-000626.4,J002758.53-000626.4,False,unmatched,,,
J002833.51-011048.6,J002833.51011048.6,Scd(f),18.04,17.67,17.56,23.18,22.81,22.7,,,7.13964167,-1.18018417,00 28 33.514,-01 10 48.66,4.922,32.547,0.764,Kautsch 2006,110.03826726,-63.47772345,7.13964167,-1.18018417,6.49969776,-1.45656838,6.08840386,-3.91781499,J002833.51-011048.6,0.06,0.04,0.06,0.791,0.764,0.741,2.449,2.54,2.431,31.235,32.547,31.008,5.404,4.922,3.912,J002833.51-011048.6,J002833.51-011048.6,J002833.51-011048.6,7.13964167,-1.18018417,J002833.51-011048.6,J002833.51-011048.6,False,unmatched,,,
J002844.84+160058.9,J002844.84+160058.9,Sc(f) ,17.58,17.0,16.55,22.37,21.8,21.35,0.0948,6.547e-05,7.18684167,16.01637833,00 28 44.842,+16 00 58.96,5.203,38.259,0.708,Kautsch 2006,114.99773528,-46.50551591,7.18684167,16.01637833,6.53667789,15.7400468,12.99514283,11.84776743,J002844.84+160058.9,0.04,0.02,0.02,0.717,0.708,0.693,2.484,2.544,2.677,34.465,38.259,38.043,5.883,5.203,4.943,J002844.84+160058.9,J002844.84+160058.9,J002844.84+160058.9,7.18684167,16.01637833,J002844.84+160058.9,J002844.84+160058.9,False,unmatched,,,
J002859.79+155814.1,J002859.79+155814.1,Sb(f) ,16.15,15.41,15.0,22.24,21.51,21.1,0.0803,7.779e-05,7.24915833,15.97058639,00 28 59.798,+15 58 14.11,6.497,77.601,0.738,Kautsch 2006,115.07564031,-46.55855431,7.24915833,15.97058639,6.59893818,15.6942911,13.0322883,11.7817105,J002859.79+155814.1,0.01,0.05,0.05,0.744,0.738,0.731,2.585,2.706,2.675,70.711,77.601,78.304,7.017,6.497,5.722,J002859.79+155814.1,J002859.79+155814.1,J002859.79+155814.1,7.24915833,15.97058639,J002859.79+155814.1,J002859.79+155814.1,False,unmatched,,,
J002905.78-001344.8,J002905.78001344.8,Sc(f) ,17.42,16.81,16.4,22.47,21.86,21.45,,,7.2741,-0.22912861,00 29 05.784,-00 13 44.86,3.756,33.771,0.744,Kautsch 2006,110.73442807,-62.57059217,7.2741,-0.22912861,6.6336117,-0.5054331,6.58886439,-3.09741043,J002905.78-001344.8,0.02,0.02,0.02,0.763,0.744,0.737,2.479,2.455,2.554,30.814,33.771,34.382,4.053,3.756,3.385,J002905.78-001344.8,J002905.78-001344.8,J002905.78-001344.8,7.2741,-0.22912861,J002905.78-001344.8,J002905.78-001344.8,False,unmatched,,,
J002908.36+155356.8,J002908.36+155356.8,Sc(f) ,16.77,16.53,16.58,22.98,22.74,22.79,0.0026,5.386e-05,7.284875,15.89911944,00 29 08.370,+15 53 56.83,3.452,52.307,0.65,Kautsch 2006,115.11209441,-46.63378464,7.284875,15.89911944,6.6346515,15.62284501,13.0349738,11.70246318,J002908.36+155356.8,0.03,0.02,0.07,0.665,0.65,0.648,2.382,2.245,2.077,39.961,52.307,55.447,3.287,3.452,3.689,J002908.36+155356.8,J002908.36+155356.8,J002908.36+155356.8,7.284875,15.89911944,J002908.36+155356.8,J002908.36+155356.8,False,unmatched,,,
J002924.12+001856.7,J002924.12+001856.7,Sb(f) ,16.59,15.79,15.31,21.18,20.38,19.9,0.0455,0.0001075,7.3505125,0.31577667,00 29 24.123,+00 18 56.80,3.723,45.931,0.715,Kautsch 2006,111.11315058,-62.04925599,7.3505125,0.31577667,6.70970269,0.03951817,6.87467619,-2.62701024,J002924.12+001856.7,0.1,0.05,0.07,0.755,0.715,0.678,2.97,2.973,3.158,50.081,45.931,43.802,5.529,3.723,2.947,J002924.12+001856.7,J002924.12+001856.7,J002924.12+001856.7,7.3505125,0.31577667,J002924.12+001856.7,J002924.12+001856.7,False,unmatched,,,
J002943.60-101614.7,J002943.60101614.7,Sd(f) ,16.01,15.61,15.4,21.92,21.52,21.3,0.021,4.576e-05,7.43167083,-10.27077667,00 29 43.601,-10 16 14.80,4.587,61.634,0.802,Kautsch 2006,105.02097521,-72.38329523,7.43167083,-10.27077667,6.79729911,-10.54700192,2.69014696,-12.36935648,J002943.60-101614.7,0.01,0.01,0.02,0.819,0.802,0.789,2.33,2.361,2.344,61.364,61.634,62.185,5.167,4.587,4.299,J002943.60-101614.7,J002943.60-101614.7,J002943.60-101614.7,7.43167083,-10.27077667,J002943.60-101614.7,J002943.60-101614.7,False,unmatched,,,
J002946.94-093738.6,J002946.94093738.6,Sb(f) ,17.36,17.02,16.76,21.33,20.99,20.72,0.0478,5.472e-05,7.44561667,-9.62740972,00 29 46.948,-09 37 38.67,4.394,33.231,0.651,Kautsch 2006,105.63519772,-71.76816374,7.44561667,-9.62740972,6.81085704,-9.90362567,2.96838481,-11.78618969,J002946.94-093738.6,0.04,0.04,0.05,0.69,0.651,0.646,2.844,2.853,2.917,36.098,33.231,35.072,5.665,4.394,4.229,J002946.94-093738.6,J002946.94-093738.6,J002946.94-093738.6,7.44561667,-9.62740972,J002946.94-093738.6,J002946.94-093738.6,False,unmatched,,,
J003030.78-004649.8,J003030.78004649.8,Sb(f) ,16.68,15.81,15.33,21.09,20.22,19.74,0.06,9.834e-05,7.62825417,-0.78052,00 30 30.781,-00 46 49.87,3.581,46.783,0.588,Kautsch 2006,111.27545101,-63.17772033,7.62825417,-0.78052,6.98811811,-1.05661172,6.69651101,-3.74386268,J003030.78-004649.8,0.04,0.04,0.04,0.572,0.588,0.59,3.099,3.206,3.304,39.656,46.783,50.124,3.686,3.581,3.237,J003030.78-004649.8,J003030.78-004649.8,J003030.78-004649.8,7.62825417,-0.78052,J003030.78-004649.8,J003030.78-004649.8,False,unmatched,,,
J003109.65-085934.3,J003109.65085934.3,Irr(f),16.36,16.06,15.86,22.51,22.21,22.0,0.018,7.05e-05,7.79024583,-8.99287972,00 31 09.659,-08 59 34.37,3.771,53.186,0.759,Kautsch 2006,107.1845156,-71.2420452,7.79024583,-8.99287972,7.15536049,-9.26888196,3.54681855,-11.34217397,J003109.65-085934.3,0.02,0.02,0.03,0.746,0.759,0.743,2.026,2.067,1.974,51.706,53.186,52.707,3.873,3.771,3.239,J003109.65-085934.3,J003109.65-085934.3,J003109.65-085934.3,7.79024583,-8.99287972,J003109.65-085934.3,J003109.65-085934.3,False,unmatched,,,
J003135.85+143644.1,J003135.85+143644.1,Sd(f) ,15.74,14.69,14.29,23.06,22.01,21.61,,,7.89940833,14.61227222,00 31 35.858,+14 36 44.18,7.879,110.205,0.83,Kautsch 2006,115.75154926,-47.98267533,7.89940833,14.61227222,7.24923414,14.33637335,13.06150556,10.28585336,J003135.85+143644.1,2.1,0.37,0.47,0.832,0.83,0.814,2.308,2.158,2.062,88.44,110.205,92.502,7.585,7.879,4.511,J003135.85+143644.1,J003135.85+143644.1,J003135.85+143644.1,7.89940833,14.61227222,J003135.85+143644.1,J003135.85+143644.1,False,unmatched,,,
J003136.11+001006.1,J003136.11+001006.1,Sc(f) ,18.32,17.55,17.18,23.71,22.94,22.57,,,7.900475,0.16836472,00 31 36.114,+00 10 06.11,5.832,33.404,0.397,Kautsch 2006,112.2183235,-62.29005547,7.900475,0.16836472,7.25975223,-0.10755428,7.32232365,-2.97953705,J003136.11+001006.1,0.34,0.29,0.37,0.373,0.397,0.417,2.263,2.5,2.456,30.691,33.404,26.797,6.999,5.832,2.669,J003136.11+001006.1,J003136.11+001006.1,J003136.11+001006.1,7.900475,0.16836472,J003136.11+001006.1,J003136.11+001006.1,False,unmatched,,,
J003144.44+010545.7,J003144.44+010545.7,Sc(f) ,17.28,17.44,17.03,23.54,23.7,23.29,0.0368,5.09e-05,7.93518333,1.09602889,00 31 44.444,+01 05 45.70,7.995,47.233,0.348,Kautsch 2006,112.61018703,-61.38035098,7.93518333,1.09602889,7.29386332,0.82013352,7.72047166,-2.14075067,J003144.44+010545.7,3.06,4.3,2.39,0.612,0.348,0.308,1.815,2.304,2.346,54.776,47.233,33.071,9.971,7.995,2.841,J003144.44+010545.7,J003144.44+010545.7,J003144.44+010545.7,7.93518333,1.09602889,J003144.44+010545.7,J003144.44+010545.7,False,unmatched,,,
J003156.82-101508.6,J003156.82101508.6,Sc(f) ,16.22,15.54,15.19,21.54,20.87,20.51,0.039,8.187e-05,7.98677917,-10.25240139,00 31 56.827,-10 15 08.64,4.076,47.643,0.743,Kautsch 2006,106.78364106,-72.51027525,7.98677917,-10.25240139,7.35288741,-10.52827953,3.20956015,-12.57306123,J003156.82-101508.6,0.01,0.01,0.01,0.734,0.743,0.735,2.324,2.438,2.388,43.05,47.643,48.219,3.788,4.076,3.764,J003156.82-101508.6,J003156.82-101508.6,J003156.82-101508.6,7.98677917,-10.25240139,J003156.82-101508.6,J003156.82-101508.6,False,unmatched,,,
J003217.14+002920.1,J003217.14+002920.1,Sc(f) ,17.25,16.71,16.36,22.09,21.55,21.2,0.0611,0.0001092,8.07145417,0.48894389,00 32 17.149,+00 29 20.20,3.497,34.876,0.702,Kautsch 2006,112.69048911,-62.00137285,8.07145417,0.48894389,7.43052117,0.21313614,7.6062352,-2.7523814,J003217.14+002920.1,0.02,0.02,0.02,0.712,0.702,0.718,2.325,2.495,2.819,36.467,34.876,42.565,4.32,3.497,4.44,J003217.14+002920.1,J003217.14+002920.1,J003217.14+002920.1,8.07145417,0.48894389,J003217.14+002920.1,J003217.14+002920.1,False,unmatched,,,
J003224.46-005306.6,J003224.46005306.6,Sd(f) ,18.54,18.1,17.9,23.15,22.71,22.51,,,8.10192083,-0.88519333,00 32 24.461,-00 53 06.70,9.057,33.387,0.842,Kautsch 2006,112.27262318,-63.36241154,8.10192083,-0.88519333,7.46189091,-1.16098305,7.09119301,-4.02707792,J003224.46-005306.6,0.07,0.05,0.08,0.85,0.842,0.846,1.982,2.067,2.256,30.078,33.387,27.53,8.197,9.057,6.1,J003224.46-005306.6,J003224.46-005306.6,J003224.46-005306.6,8.10192083,-0.88519333,J003224.46-005306.6,J003224.46-005306.6,False,unmatched,,,
J003239.04-005552.5,J003239.04005552.5,Sd(f) ,17.93,17.35,16.99,23.01,22.42,22.07,0.0508,5.117e-05,8.16269167,-0.93125056,00 32 39.046,-00 55 52.50,4.947,33.108,0.83,Kautsch 2006,112.38961295,-63.41779693,8.16269167,-0.93125056,7.5226976,-1.20700021,7.12893388,-4.09338178,J003239.04-005552.5,0.05,0.15,0.05,0.82,0.83,0.815,2.207,2.328,2.372,31.95,33.108,32.211,6.096,4.947,4.817,J003239.04-005552.5,J003239.04-005552.5,J003239.04-005552.5,8.16269167,-0.93125056,J003239.04-005552.5,J003239.04-005552.5,False,unmatched,,,
J003327.76-110612.4,J003327.76110612.4,Sd(f) ,17.67,17.07,16.77,23.28,22.68,22.38,0.0379,5.158e-05,8.36567917,-11.10344806,00 33 27.763,-11 06 12.41,7.066,49.621,0.811,Kautsch 2006,107.29454974,-73.42708332,8.36567917,-11.10344806,7.73272273,-11.37907555,3.20608602,-13.50198669,J003327.76-110612.4,0.05,0.05,0.04,0.818,0.811,0.809,2.271,2.281,2.23,46.302,49.621,46.955,8.493,7.066,5.931,J003327.76-110612.4,J003327.76-110612.4,J003327.76-110612.4,8.36567917,-11.10344806,J003327.76-110612.4,J003327.76-110612.4,False,unmatched,,,
J003443.50-000226.7,J003443.50000226.7,Scd(f),16.04,15.33,14.93,21.35,20.64,20.23,0.042,0.0007871,8.6812875,-0.04075917,00 34 43.509,-00 02 26.73,3.513,44.179,0.764,Kautsch 2006,113.81748147,-62.61637731,8.6812875,-0.04075917,8.04071156,-0.3161525,7.95846041,-3.47955354,J003443.50-000226.7,0.01,0.01,0.01,0.756,0.764,0.751,2.279,2.33,2.434,40.275,44.179,45.242,3.64,3.513,3.235,J003443.50-000226.7,J003443.50-000226.7,J003443.50-000226.7,8.6812875,-0.04075917,J003443.50-000226.7,J003443.50-000226.7,False,unmatched,,,
J003526.35-094537.1,J003526.35094537.1,Sc(f) ,16.54,16.18,16.01,21.95,21.6,21.42,0.0137,5.479e-05,8.859825,-9.76031028,00 35 26.358,-09 45 37.12,2.807,39.003,0.603,Kautsch 2006,109.91768213,-72.22661366,8.859825,-9.76031028,8.22633808,-10.03558946,4.21873825,-12.46925832,J003526.35-094537.1,0.02,0.01,0.02,0.622,0.603,0.596,2.274,2.166,2.172,39.116,39.003,41.21,3.309,2.807,2.905,J003526.35-094537.1,J003526.35-094537.1,J003526.35-094537.1,8.859825,-9.76031028,J003526.35-094537.1,J003526.35-094537.1,False,unmatched,,,
J003527.89-104639.5,J003527.89104639.5,Sd(f) ,16.12,15.4,15.05,22.58,21.86,21.51,0.0199,5.716e-05,8.86625,-10.77765194,00 35 27.900,-10 46 39.55,6.257,77.279,0.842,Kautsch 2006,109.22236476,-73.22281818,8.86625,-10.77765194,8.23352834,-11.05292783,3.80372479,-13.40275905,J003527.89-104639.5,0.03,0.07,0.03,0.859,0.842,0.841,2.01,2.07,2.064,67.377,77.279,72.864,6.118,6.257,4.98,J003527.89-104639.5,J003527.89-104639.5,J003527.89-104639.5,8.86625,-10.77765194,J003527.89-104639.5,J003527.89-104639.5,False,unmatched,,,
J003547.00+010805.1,J003547.00+010805.1,Scd(f),16.55,15.91,15.5,21.97,21.32,20.92,0.0557,6.314e-05,8.94584583,1.13475194,00 35 47.003,+01 08 05.11,3.84,42.057,0.754,Kautsch 2006,114.71322918,-61.48693785,8.94584583,1.13475194,8.30441774,0.85955005,8.66532405,-2.50306734,J003547.00+010805.1,0.02,0.02,0.01,0.767,0.754,0.743,2.23,2.388,2.401,38.565,42.057,41.972,4.321,3.84,3.435,J003547.00+010805.1,J003547.00+010805.1,J003547.00+010805.1,8.94584583,1.13475194,J003547.00+010805.1,J003547.00+010805.1,False,unmatched,,,
J003600.31-091140.5,J003600.31091140.5,Sb(f) ,16.83,15.88,15.4,21.87,20.91,20.43,,,9.00129583,-9.19459778,00 36 00.311,-09 11 40.55,4.416,39.112,0.702,Kautsch 2006,110.71952628,-71.6994753,9.00129583,-9.19459778,8.36750069,-9.46977323,4.5822315,-12.00740075,J003600.31-091140.5,0.06,0.05,0.06,0.701,0.702,0.712,3.094,3.204,3.152,37.052,39.112,41.249,5.363,4.416,3.738,J003600.31-091140.5,J003600.31-091140.5,J003600.31-091140.5,9.00129583,-9.19459778,J003600.31-091140.5,J003600.31-091140.5,False,unmatched,,,
J003630.30-001714.4,J003630.30001714.4,Scd(f),17.47,17.2,17.03,22.16,21.89,21.72,0.0176,4.885e-05,9.126275,-0.28735833,00 36 30.306,-00 17 14.49,4.782,32.916,0.793,Kautsch 2006,114.70886902,-62.9204457,9.126275,-0.28735833,8.48588974,-0.56242937,8.27102561,-3.88146034,J003630.30-001714.4,0.03,0.02,0.03,0.819,0.793,0.792,2.448,2.478,2.297,31.622,32.916,31.679,5.332,4.782,4.387,J003630.30-001714.4,J003630.30-001714.4,J003630.30-001714.4,9.126275,-0.28735833,J003630.30-001714.4,J003630.30-001714.4,False,unmatched,,,
J003710.89-000400.0,J003710.89000400.0,Scd(f),16.69,16.2,15.89,21.78,21.28,20.98,,,9.29539583,-0.06668778,00 37 10.895,-00 04 00.08,3.907,40.349,0.771,Kautsch 2006,115.13617807,-62.72244949,9.29539583,-0.06668778,8.65484958,-0.34163154,8.51387617,-3.74514628,J003710.89-000400.0,0.01,0.02,0.02,0.784,0.771,0.77,2.366,2.383,2.363,39.093,40.349,41.085,4.268,3.907,3.619,J003710.89-000400.0,J003710.89-000400.0,J003710.89-000400.0,9.29539583,-0.06668778,J003710.89-000400.0,J003710.89-000400.0,False,unmatched,,,
J003723.69+150143.6,J003723.69+150143.6,Sa(f) ,16.29,15.39,14.97,20.16,19.27,18.85,0.0576,9.757e-05,9.3487125,15.02879111,00 37 23.691,+15 01 43.65,3.786,41.891,0.533,Kautsch 2006,117.88996953,-47.7054328,9.3487125,15.02879111,8.69640416,14.75390833,14.5355922,10.10782897,J003723.69+150143.6,0.14,0.13,0.13,0.5,0.533,0.54,3.372,3.448,3.508,36.337,41.891,40.193,4.323,3.786,3.057,J003723.69+150143.6,J003723.69+150143.6,J003723.69+150143.6,9.3487125,15.02879111,J003723.69+150143.6,J003723.69+150143.6,False,unmatched,,,
J003752.17+153615.1,J003752.17+153615.1,Scd(f),17.85,17.04,16.59,22.34,21.53,21.08,0.0801,9.377e-05,9.46740417,15.6042075,00 37 52.177,+15 36 15.15,4.223,30.853,0.761,Kautsch 2006,118.12599599,-47.14089001,9.46740417,15.6042075,8.8144682,15.32941644,14.87564109,10.58981203,J003752.17+153615.1,0.03,0.02,0.03,0.765,0.761,0.753,2.522,2.669,2.74,31.968,30.853,33.162,5.888,4.223,4.099,J003752.17+153615.1,J003752.17+153615.1,J003752.17+153615.1,9.46740417,15.6042075,J003752.17+153615.1,J003752.17+153615.1,False,unmatched,,,
J003821.40-005714.5,J003821.40005714.5,Irr(f),16.82,15.91,15.46,23.93,23.01,22.57,,,9.58920833,-0.95404639,00 38 21.410,-00 57 14.57,7.019,92.017,0.193,Kautsch 2006,115.55169677,-63.63819243,9.58920833,-0.95404639,8.94936195,-1.22876506,8.43462821,-4.67653034,J003821.40-005714.5,5.92,1.87,2.29,0.216,0.193,0.13,1.611,1.505,1.47,35.315,92.017,58.423,5.04,7.019,1.962,J003821.40-005714.5,J003821.40-005714.5,J003821.40-005714.5,9.58920833,-0.95404639,J003821.40-005714.5,J003821.40-005714.5,False,unmatched,,,
J003847.43+142858.9,J003847.43+142858.9,Irr(f),15.87,15.19,14.79,21.81,21.13,20.73,0.0335,9.922e-05,9.69766667,14.48303556,00 38 47.440,+14 28 58.93,3.146,50.142,0.692,Kautsch 2006,118.32957646,-48.2756631,9.69766667,14.48303556,9.0453749,14.20842284,14.62924672,9.47284858,J003847.43+142858.9,0.01,0.01,0.01,0.696,0.692,0.689,1.974,2.036,2.074,46.212,50.142,51.657,3.282,3.146,2.797,J003847.43+142858.9,J003847.43+142858.9,J003847.43+142858.9,9.69766667,14.48303556,J003847.43+142858.9,J003847.43+142858.9,False,unmatched,,,
J003924.57-085002.9,J003924.57085002.9,Sd(f) ,18.91,18.56,18.3,24.01,23.66,23.4,,,9.85239167,-8.83415472,00 39 24.574,-08 50 02.96,7.387,36.799,0.806,Kautsch 2006,113.53637179,-71.48614435,9.85239167,-8.83415472,9.21897111,-9.10867484,5.51727732,-12.01446469,J003924.57-085002.9,0.03,0.03,0.04,0.868,0.806,0.787,1.923,2.037,2.078,41.528,36.799,58.157,10.287,7.387,14.457,J003924.57-085002.9,J003924.57-085002.9,J003924.57-085002.9,9.85239167,-8.83415472,J003924.57-085002.9,J003924.57-085002.9,False,unmatched,,,
J003929.67+010349.9,J003929.67+010349.9,Sc(f) ,16.87,16.21,15.84,21.62,20.96,20.59,0.0784,9.035e-05,9.87363333,1.06387222,00 39 29.672,+01 03 49.94,3.658,36.43,0.715,Kautsch 2006,116.63288702,-61.66171775,9.87363333,1.06387222,9.23218618,0.78938218,9.49144262,-2.93267471,J003929.67+010349.9,0.02,0.04,0.02,0.728,0.715,0.705,2.468,2.584,2.703,33.807,36.43,37.528,3.913,3.658,3.684,J003929.67+010349.9,J003929.67+010349.9,J003929.67+010349.9,9.87363333,1.06387222,J003929.67+010349.9,J003929.67+010349.9,False,unmatched,,,
